THese	THese	d	THese	these	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
the	the	dt	the	the	0
Lip	Lip	n1	Lip	lip	0
or	or	cc	or	or	0
Hand	Hand	n1	Hand	hand	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Lewd	Lewd	j	Lewd	lewd	0
VVoman	VVoman	n1	VVoman	woman	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
verse	verse	n1	verse	verse	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Second	Second	ord	Second	second	0
Marriage	Marriage	n1	Marriage	marriage	0
;	;	;	;	;	0
Now	Now	av	Now	now	0
Eli	Eli	np1	Eli	Eli	0
∣	∣	sy	∣	∣	0
za's	za's	n1	za's	za's	0
Dead	Dead	j	Dead	dead	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
fly	fly	vvi	fly	fly	0
the	the	dt	the	the	0
Sex	Sex	n1	Sex	sex	0
in	in	p-acp	in	in	0
general	general	n1	general	general	0
;	;	;	;	;	0
there's	there's	pc-acp|vbz	there's	there|be	0
Pitch	Pitch	n1	Pitch	pitch	0
and	and	cc	and	and	0
Birdlime	Birdlime	n1	Birdlime	birdlime	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Lips	Lips	n2	Lips	lip	0
and	and	cc	and	and	0
Fingers	Fingers	n2	Fingers	finger	0
an	an	dt	and	a	0
Itch	Itch	n1	Itch	itch	0
of	of	pp-f	of	of	0
Amourousness	Amourousness	n1	Amourousness	amourousness	0
of	of	pp-f	of	of	0
Skin	Skin	n1	Skin	skin	0
all	all	d	all	all	0
over	over	a-acp	over	over	0
;	;	;	;	;	0
Democrates	Democrates	np1	Democrates	Democrates	0
put	put	vvd	put	put	0
his	his	po31	his	his	0
Eyes	Eyes	n2	Eyes	eye	0
out	out	av	out	out	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
avoid	avoid	vvi	avoid	avoid	0
the	the	dt	the	the	0
Sight	Sight	n1	Sighed	sight	0
of	of	pp-f	of	of	0
'em	'em	pno32	they	they	0
:	:	:	:	:	0
—	—	—	—	—	0
These	These	d	These	these	0
Patterns	Patterns	n2	Patterns	pattern	0
I	I	pns11	I	i	0
design	design	vvb	design	design	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
Love	Love	n1	Love	love	0
was	was	vbds	was	be	0
that	that	d	that	that	0
Nonsuch	Nonsuch	np1	Nonsuch	Nonsuch	0
Love	Love	n1	Love	love	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
prest	prest	vvn	pressed	press	0
to	to	p-acp	to	to	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Wedding	Wedding	n1	Wedding	wedding	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
mon	mon	fw-fr	mon	mon	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
add	add	vvi	add	add	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
unknown	unknown	j	unknown	unknown	0
A	A	dt	A	a	0
∣	∣	sy	∣	∣	0
riadne	riadne	vddx	riadne	riadne	0
told	told	vvd	told	tell	0
Leander	Leander	np1	Leander	Leander	0
)	)	)	)	)	0
—	—	—	—	—	0
Thou	Thou	pns21	Thou	thou	0
art	art	vb2r	art	be	0
much	much	av-d	much	much	0
above	above	p-acp	above	above	0
The	The	dt	The	the	0
Vulgar	Vulgar	j	Vulgar	vulgar	0
World	World	n1	World	world	0
in	in	p-acp	in	in	0
Sence	Sence	n1	Sense	sense	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
Love	Love	n1	Love	love	0
.	.	.	.	.	1
This	This	d	This	this	0
was	was	vbds	was	be	0
thy	thy	po21	thy	thy	0
true	true	j	true	true	0
Character	Character	n1	Character	character	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
it	it	pn31	it	it	0
too	too	av	too	too	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
Blessings	Blessings	n2	Blessings	blessing	0
that	that	cst	that	that	0
seldom	seldom	av	seldom	seldom	0
go	go	vvb	go	go	0
together	together	av	together	together	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
Miracles	Miracles	n2	Miracles	miracle	0
are	are	vbr	are	be	0
ceased	ceased	vvn	ceased	cease	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
expect	expect	vvi	expect	expect	0
such	such	d	such	such	0
another	another	j-jn	another	another	0
.	.	.	.	.	1
We	We	pns12	We	we	0
find	find	vvb	find	find	0
the	the	dt	the	the	0
First	First	ord	First	first	0
Man	Man	n1	Man	man	0
Adam	Adam	np1	Adam	Adam	0
,	,	,	,	,	0
the	the	dt	the	the	0
Righteous	Righteous	j	Righteous	righteous	0
Lot	Lot	n1	Lot	lot	0
,	,	,	,	,	0
the	the	dt	the	the	0
Meek	Meek	j	Meek	meek	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
the	the	dt	the	the	0
Philosopher	Philosopher	n1	Philosopher	philosopher	0
Crates	Crates	np1	Crates	Crates	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Ora	Ora	np1	Ora	Ora	0
∣	∣	sy	∣	∣	0
tor	tor	p-acp	tor	for	0
Cicero	Cicero	np1	Cicero	Cicero	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
all	all	d	all	all	0
either	either	d	either	either	0
over-reach'd	over-reach'd	vvn	overreached	overreach	0
or	or	cc	or	or	0
afflicted	afflicted	vvn	afflicted	afflict	0
with	with	p-acp	with	with	0
Women	Women	n2	Women	woman	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
stu	stu	fw-la	stu	stu	0
∣	∣	sy	∣	∣	0
pid	pid	vvb	bid	bid	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
better	better	jc	better	better	0
Fate	Fate	n1	Fate	fate	0
,	,	,	,	,	0
or	or	cc	or	or	0
find	find	vvi	find	find	0
a	a	dt	a	a	0
Second	Second	ord	Second	second	0
Wife	Wife	n1	Wife	wife	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
match	match	vvi	match	match	0
the	the	dt	the	the	0
First	First	ord	First	first	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
shou'd	shou'd	vvd	should	shove	0
I	I	pns11	I	i	0
marry	marry	vvb	marry	marry	0
again	again	av	again	again	0
,	,	,	,	,	0
and	and	cc	and	and	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Shrew	Shrew	n1	Shrew	shrew	0
—	—	—	—	—	0
The	The	dt	The	the	0
General	General	j	General	general	0
Pity	Pity	n1	Pity	pity	0
—	—	—	—	—	0
I	I	pns11	I	i	0
shou'd	shou'd	vvd	should	shove	0
have	have	vhb	have	have	0
from	from	p-acp	from	from	0
those	those	d	those	those	0
that	that	cst	that	that	0
knew	knew	vvd	knew	know	0
how	how	c-crq	how	how	0
well	well	av	well	well	0
thee	thee	pno21	thee	thou	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
lived	lived	vvd	lived	live	0
,	,	,	,	,	0
wou'd	wou'd	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
Vindication	Vindication	n1	Vindication	vindication	0
enough	enough	av-d	enough	enough	0
,	,	,	,	,	0
I'd	I'd	pns11|vmd	I'ld	I|will	0
therefore	therefore	av	therefore	therefore	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
own	own	d	own	own	0
Defence	Defence	n1	Defence	defence	0
)	)	)	)	)	0
write	write	n1	writ	write	0
—	—	—	—	—	0
A	A	dt	A	a	0
Parallel	Parallel	n1	Parallel	parallel	0
'tween	'tween	p-acp	between	between	0
a	a	dt	a	a	0
good	good	j	good	good	0
and	and	cc	and	and	0
a	a	dt	a	a	0
bad	bad	j	bad	bad	0
Wife	Wife	n1	Wife	wife	0
,	,	,	,	,	0
and	and	cc	and	and	0
prove	prove	vvb	prove	prove	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Narrative	Narrative	j-jn	Narrative	narrative	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Carriage	Carriage	n1	Carriage	carriage	0
ev'ry	ev'ry	d	every	every	0
day	day	n1	day	day	0
)	)	)	)	)	0
that	that	cst	that	that	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Ver	Ver	np1	Ver	Ver	0
∣	∣	sy	∣	∣	0
tuous	tuous	j	tuous	tuous	0
Woman	Woman	n1	Woman	woman	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Crown	Crown	n1	Crown	crown	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
Husband	Husband	n1	Husband	husband	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
12.4	12.4	crd	12.4	12.4	0
.	.	.	.	.	0
so	so	av	so	so	0
she	she	pns31	she	she	0
that	that	cst	that	that	0
makes	makes	vvz	makes	make	0
ashamed	ashamed	j	ashamed	ashamed	0
is	is	vbz	is	be	0
as	as	p-acp	as	as	0
Rot	Rot	n1	Rot	rot	0
∣	∣	sy	∣	∣	0
tenness	tenness	n1	tenness	tenness	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Bones	Bones	n2	Bones	bone	0
—	—	—	—	—	0
But	But	p-acp	But	but	0
God	God	np1	God	God	0
forbid	forbid	vvb	forbid	forbid	0
I	I	pns11	I	i	0
shou'd	shou'd	vvd	should	shove	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Folly	Folly	n1	Folly	folly	0
shou'd	shou'd	vvd	should	shove	0
urge	urge	vvi	urge	urge	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
'tis	'tis	pn31|vbz	it's	it|be	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
what's	what's	q-crq|vbz	what's	what|be	0
unsufferable	unsufferable	j	unsufferable	unsufferable	0
shall	shall	vmb	shall	shall	0
ever	ever	av	ever	ever	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
)	)	)	)	)	0
but	but	p-acp	but	but	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
shou'd	shou'd	vvd	should	shove	0
I'd	I'd	pns11|vmd	I'ld	I|will	0
lay	lay	vvi	lay	lay	0
the	the	dt	the	the	0
Saddle	Saddle	n1	Saddle	saddle	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
Horse	Horse	n1	Horse	horse	0
,	,	,	,	,	0
and	and	cc	and	and	0
clear	clear	vvi	clear	clear	0
my	my	po11	my	my	0
Innocence	Innocence	n1	Innocence	innocence	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Face	Face	n1	Face	face	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sun.	Sun.	n1	Sun.	sun	1
If	If	cs	If	if	0
this	this	d	this	this	0
works	works	vvz	works	work	0
her	her	po31	her	her	0
Conversion	Conversion	n1	Conversion	conversion	0
,	,	,	,	,	0
That's	That's	d|vbz	That's	that|be	0
the	the	dt	the	the	0
Thing	Thing	n1	Thing	thing	0
I	I	pns11	I	i	0
drive	drive	vvb	drive	drive	0
at	at	p-acp	at	at	0
.	.	.	.	.	1
Oh!	Oh!	uh	Oh!	oh	0
with	with	p-acp	with	with	0
what	what	q-crq	what	what	0
Joy	Joy	n1	Joy	joy	0
wou'd	wou'd	vmd	would	will	0
I	I	pns11	I	i	0
receive	receive	vvi	receive	receive	0
the	the	dt	the	the	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
turning	turning	n1	turning	turn	0
Prodigal	Prodigal	j-jn	Prodigal	prodigal	0
!	!	!	!	!	1
But	But	p-acp	But	but	0
this	this	d	this	this	0
Happiness	Happiness	n1	Happiness	happiness	0
I	I	pns11	I	i	0
can't	can't	vmb|pn31	can't	can|it	0
expect	expect	vvb	expect	expect	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
pretty	pretty	j	pretty	pretty	0
sure	sure	j	sure	sure	0
(	(	(	(	(	0
from	from	p-acp	from	from	0
an	an	dt	and	a	0
Instance	Instance	n1	Instance	instance	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Street	Street	n1	Street	street	0
)	)	)	)	)	0
that	that	cst	that	that	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Soft	Soft	j	Soft	soft	0
,	,	,	,	,	0
Constant	Constant	j	Constant	constant	0
,	,	,	,	,	0
and	and	cc	and	and	0
exact	exact	vvb	exact	exact	0
Hu	Hu	uh	Hu	hu	0
∣	∣	sy	∣	∣	0
mourings	mourings	n2-vvg	mourings	mouring	0
,	,	,	,	,	0
wont	wont	j	wont	wont	0
cure	cure	n1	cure	cure	0
a	a	dt	a	a	0
Grumbling	Grumbling	j-vvg	Grumbling	grumble	0
Wife	Wife	n1	Wife	wife	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
Scraping	Scraping	j-vvg	Scraping	scrape	0
Miser	Miser	n1	Miser	miser	0
;	;	;	;	;	0
such	such	d	such	such	0
(	(	(	(	(	0
having	having	vhg	having	have	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
Cause	Cause	n1	Cause	cause	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Discontent	Discontent	n-jn	Discontent	discontent	0
)	)	)	)	)	0
will	will	vmb	will	will	0
quar	quar	fw-la	quar	quar	0
∣	∣	sy	∣	∣	0
rel	rel	n1	rel	rel	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
good	good	j	good	good	0
Fortune	Fortune	n1	Fortune	fortune	0
,	,	,	,	,	0
and	and	cc	and	and	0
suffer	suffer	vvi	suffer	suffer	0
even	even	av	even	even	0
Happiness	Happiness	n1	Happiness	happiness	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
disappoint	disappoint	vvi	disappoint	disappoint	0
them	them	pno32	them	they	0
;	;	;	;	;	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
told	told	vvn	told	tell	0
,	,	,	,	,	0
Eliza	Eliza	np1	Eliza	Eliza	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
kinder	kinder	jc	kinder	kind	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
a	a	dt	a	a	0
Wife	Wife	n1	Wife	wife	0
(	(	(	(	(	0
if	if	cs	if	if	0
'tis	'tis	pn31|vbz	it's	it|be	0
my	my	po11	my	my	0
Fate	Fate	n1	Fate	fate	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
her	her	po31	her	her	0
)	)	)	)	)	0
the	the	dt	the	the	0
deeper	deeper	avc-jn	deeper	deep	0
she'll	she'll	pns31|vmb	she'll	she|will	0
bite	bite	vvi	bite	bite	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
oppose	oppose	vvb	oppose	oppose	0
her	her	pno31	her	she	0
she'll	she'll	pns31|vmb	she'll	she|will	0
rave	rave	vvi	rave	rave	0
,	,	,	,	,	0
that	that	cst	that	that	0
she'll	she'll	pns31|vmb	she'll	she|will	0
make	make	vvi	make	make	0
my	my	po11	my	my	0
very	very	j	very	very	0
Love	Love	n1	Love	love	0
the	the	dt	the	the	0
Cause	Cause	n1	Cause	cause	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Hatred	Hatred	n1	Hatred	hatred	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
occasion	occasion	n1	occasion	occasion	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Mean-reflection	Mean-reflection	n1	Mean-reflection	mean-reflection	0
,	,	,	,	,	0
—	—	—	—	—	0
A	A	dt	A	a	0
Prudent	Prudent	j	Prudent	prudent	0
Wife	Wife	n1	Wife	wife	0
(	(	(	(	(	0
a	a	av	a	a	0
)	)	)	)	)	0
is	is	vbz	is	be	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
19.14	19.14	crd	19.14	19.14	0
.	.	.	.	.	0
but	but	cc-acp	but	but	0
such	such	d	such	such	0
a	a	dt	a	a	0
Spirit	Spirit	n1	Spirit	spirit	0
is	is	vbz	is	be	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
;	;	;	;	;	0
should	should	vmd	should	shall	0
such	such	d	such	such	0
a	a	dt	a	a	0
one	one	pi	one	one	0
be	be	vbb	be	be	0
my	my	po11	my	my	0
fate	fate	n1	fate	fate	0
(	(	(	(	(	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
a	a	dt	a	a	0
Devil	Devil	n1	Devil	devil	0
in	in	p-acp	in	in	0
Petty-coats	Petty-coats	n2	Petticoats	petticoat	0
)	)	)	)	)	0
what	what	q-crq	what	what	0
must	must	vmb	must	must	0
I	I	pns11	I	i	0
do	do	vdi	do	do	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
but	but	p-acp	but	but	0
Flesh	Flesh	n1	Flesh	flesh	0
and	and	cc	and	and	0
Blood	Blood	n1	Blood	blood	0
,	,	,	,	,	0
and	and	cc	and	and	0
tho	tho	cs	though	though	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
bear	bear	vvi	bear	bear	0
long	long	av-j	long	long	0
,	,	,	,	,	0
can't	can't	vmb|pn31	can't	can|it	0
bearThe	bearThe	n1	bearThe	bearthe	0
Protestant	Protestant	n1	Protestant	protestant	0
Mercury	Mercury	np1	Mercury	Mercury	0
(	(	(	(	(	0
Feb.	Feb.	np1	Feb.	Feb.	1
23.	23.	crd	23.	23.	0
1897	1897	crd	1897	1897	0
)	)	)	)	)	0
tells	tells	vvz	tells	tell	0
us	us	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
an	an	dt	and	a	0
Ale-draper	Ale-draper	n1	Ale-draper	ale-draper	0
near	near	av-j	near	near	0
Barnet	Barnet	np1	Barnet	Barnet	0
,	,	,	,	,	0
having	having	vhg	having	have	0
the	the	dt	the	the	0
continual	continual	j	continual	continual	0
plague	plague	n1	plague	plague	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Scolding	Scolding	vvg	Scolding	scold	0
Wife	Wife	n1	Wife	wife	0
,	,	,	,	,	0
cut	cut	vvd	cut	cut	0
his	his	po31	his	his	0
own	own	d	own	own	0
Throat	Throat	n1	Throat	throat	0
last	last	ord	last	last	0
Sunday	Sunday	np1	Sunday	Sunday	0
,	,	,	,	,	0
chu	chu	uh	chum	chum	0
∣	∣	sy	∣	∣	0
sing	sing	vvi	sing	sing	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
than	than	cs	than	than	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
a	a	dt	a	a	0
Contentious	Contentious	j	Contentious	contentious	0
Woman	Woman	n1	Woman	woman	0
.	.	.	.	.	0
always	always	av	always	always	0
?	?	?	?	?	0
)	)	)	)	)	1
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
you'd	you'd	pn22|vmd	you'd	you|will	0
send	send	vvi	send	send	0
some	some	d	some	some	0
stout	stout	j	stout	stout	0
Angel	Angel	n1	Angel	angel	0
to	to	pc-acp	to	to	0
tame	tame	vvi	tame	tame	0
her	her	pno31	her	she	0
;	;	;	;	;	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
not	not	xx	not	not	0
permitted	permitted	vvn	permitted	permit	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
give	give	vvb	give	give	0
me	me	pno11	me	i	0
Patience	Patience	n1	Patience	patience	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
overwhelmed	overwhelmed	vvn	overwhelmed	overwhelm	0
,	,	,	,	,	0
lead	lead	vvb	led	lead	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Rock	Rock	n1	Rock	rock	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
higher	higher	jc	higher	high	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
(	(	(	(	(	0
Psal.	Psal.	np1	Psal.	Psal.	1
61.2	61.2	crd	61.2	61.2	0
.	.	.	.	.	0
)	)	)	)	)	1
But	But	p-acp	But	but	0
methinks	methinks	vvz	methinks	methinks	0
I	I	pns11	I	i	0
hear	hear	vvb	hear	hear	0
thee	thee	pno21	thee	thou	0
reply	reply	n1	reply	reply	0
,	,	,	,	,	0
why	why	c-crq	why	why	0
(	(	(	(	(	0
Phil.	Phil.	np1	Phil.	Phil.	0
)	)	)	)	)	0
are	are	vbr	are	be	0
you	you	pn22	you	you	0
averse	averse	j	averse	averse	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
second	second	ord	second	second	0
Marriage	Marriage	n1	Marriage	marriage	0
?	?	?	?	?	0
for	for	p-acp	for	for	0
suppose	suppose	vvi	suppose	suppose	0
you	you	pn22	you	you	0
shou'd	shou'd	vvd	should	shove	0
meet	meet	j	meet	meet	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Brawling	Brawling	j-vvg	Brawling	brawl	0
Zantip	Zantip	vvi	Zantip	zantip	0
∣	∣	sy	∣	∣	0
pe	pe	fw-es	pe	pe	0
(	(	(	(	(	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
expected	expected	vvd	expected	expect	0
a	a	dt	a	a	0
kind	kind	j	kind	kind	0
Wife	Wife	n1	Wife	wife	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
you	you	pn22	you	you	0
know	know	vvb	know	know	0
Disappointments	Disappointments	n2	Disappointments	disappointment	0
are	are	vbr	are	be	0
good	good	j	good	good	0
sometimes	sometimes	av	sometime	sometime	0
;	;	;	;	;	0
besides	besides	p-acp	beside	beside	0
'tis	'tis	pn31|vbz	it's	it|be	0
your	your	po22	your	your	0
own	own	d	own	own	0
fault	fault	n1	fault	fault	0
,	,	,	,	,	0
If	If	cs	If	if	0
which	which	r-crq	which	which	0
Socrates	Socrates	np1	Socrates	Socrates	0
,	,	,	,	,	0
You	You	pn22	You	you	0
don't	don't	vdbx	don't	do	0
learn	learn	vvi	learn	learn	0
more	more	av-dc	more	more	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Scolding	Scolding	vvg	Scolding	scold	0
Wife	Wife	n1	Wife	wife	0
,	,	,	,	,	0
than	than	cs	than	than	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
the	the	dt	the	the	0
precepts	precepts	n2	precepts	precept	0
of	of	pp-f	of	of	0
Philosophy	Philosophy	n1	Philosophy	philosophy	0
.	.	.	.	.	1
Consider	Consider	np1	Consider	Consider	0
,	,	,	,	,	0
Phil.	Phil.	np1	Phil.	Phil.	0
no	no	dx	no	no	0
man	man	n1	man	man	0
had	had	vhd	had	have	0
all	all	d	all	all	0
he	he	pns31	he	he	0
desired	desired	vvd	desired	desire	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
then	then	av	then	then	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
marry	marry	vvb	marry	marry	0
again	again	av	again	again	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
desired	desired	vvd	desired	desire	0
you	you	pn22	you	you	0
wou'd	wou'd	vmd	would	will	0
on	on	p-acp	on	on	0
my	my	po11	my	my	0
Death-bed	Death-bed	n1	Deathbed	deathbed	0
)	)	)	)	)	0
whether	whether	cs	whither	whether	0
Spouse	Spouse	n1	Spouse	spouse	0
be	be	vbb	be	be	0
good	good	j	good	good	0
or	or	cc	or	or	0
bad	bad	j	bad	bad	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
that	that	d	that	that	0
state	state	n1	state	state	0
be	be	vbi	be	be	0
happy	happy	j	happy	happy	0
and	and	cc	and	and	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
,	,	,	,	,	0
Which	Which	r-crq	Which	which	0
either	either	d	either	either	0
is	is	vbz	is	be	0
thy	thy	po21	thy	thy	0
fate	fate	n1	fate	fate	0
,	,	,	,	,	0
or	or	cc	or	or	0
was	was	vbds	was	be	0
thy	thy	po21	thy	thy	0
choice	choice	n1	choice	choice	0
.	.	.	.	.	1
If	If	cs	If	if	0
your	your	po22	your	your	0
Wife	Wife	n1	Wife	wife	0
be	be	vbb	be	be	0
good	good	j	good	good	0
,	,	,	,	,	0
you'll	you'll	pn22|vmb	you'll	you|will	0
be	be	vbi	be	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
fol	fol	zz	fol	fol	0
∣	∣	sy	∣	∣	0
low	low	av-j	low	low	0
this	this	d	this	this	0
advice	advice	n1	advice	advice	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
bad	bad	j	bad	bad	0
,	,	,	,	,	0
consider	consider	vvb	consider	consider	0
,	,	,	,	,	0
(	(	(	(	(	0
1.	1.	crd	1.	1.	0
)	)	)	)	)	1
That	That	cst	That	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
special	special	j	special	special	0
hand	hand	n1	hand	hand	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Affliction	Affliction	n1	Affliction	affliction	0
,	,	,	,	,	0
he	he	pns31	he	he	0
made	made	vvd	made	make	0
the	the	dt	the	the	0
Match	Match	n1	Match	match	0
in	in	p-acp	in	in	0
Heaven	Heaven	n1	Heaven	heaven	0
before	before	p-acp	before	before	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
on	on	p-acp	on	on	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
eyed	eyed	vvn	eyed	eye	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
consequences	consequences	n2	consequences	consequence	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
∣	∣	sy	∣	∣	0
tend	tend	vvb	tend	tend	0
(	(	(	(	(	0
