FOrasmuch	FOrasmuch	av	FOrasmuch	forasmuch	0
to	to	pc-acp	to	to	0
confirme	confirme	vvi	confirm	confirm	0
the	the	dt	the	the	0
excellencies	excellencies	n2	excellencies	excellency	0
,	,	,	,	,	0
&	&	cc	&	and	0
great	great	av-j	great	great	0
∣	∣	sy	∣	∣	0
nesse	nesse	vvb	ness	ness	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
vnderstoode	vnderstoode	vvd	understood	understand	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
two	two	crd	two	two	0
mettales	mettales	n2	mettales	mettale	0
,	,	,	,	,	0
wher	wher	c-crq	where	where	0
∣	∣	sy	∣	∣	0
by	by	p-acp	by	by	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
take	take	vvi	take	take	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
necessarye	necessarye	j	necessary	necessary	0
then	then	cs	then	than	0
the	the	dt	the	the	0
golde	golde	n1	gold	gold	0
and	and	cc	and	and	0
siluer	siluer	n1	silver	silver	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
consider	consider	vvi	consider	consider	0
well	well	av	well	well	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
golde	golde	n1	gold	gold	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
serue	serue	vvi	serve	serve	0
vs	vs	pno12	us	we	0
principally	principally	av-j	principally	principal	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
money	money	n1	money	money	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
buy	buy	vvi	buy	buy	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
therewith	therewith	av	therewith	therewith	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
trade	trade	n1	trade	trade	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
metall	metall	n1	metal	metal	0
might	might	vmd	might	may	0
serue	serue	vvi	serve	serve	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
thing	thing	n1	thing	thing	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
olde	olde	j	old	old	0
tyme	tyme	n1	time	time	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
money	money	n1	money	money	0
,	,	,	,	,	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
barter	barter	n1	barter	barter	0
and	and	cc	and	and	0
change	change	vvi	change	change	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
for	for	p-acp	for	for	0
another	another	j-jn	another	another	0
:	:	:	:	:	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
barte	barte	n1	barte	barte	0
∣	∣	sy	∣	∣	0
ring	ring	n1	ring	ring	0
and	and	cc	and	and	0
changing	changing	vvg	changing	change	0
there	there	a-acp	there	there	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
vsed	vsed	vvn	used	use	0
any	any	d	any	any	0
equalitie	equalitie	n1	equality	equality	0
and	and	cc	and	and	0
iustification	iustification	n1	justification	justification	0
betweene	betweene	p-acp	between	between	0
parties	parties	n2	parties	party	0
;	;	;	;	;	0
the	the	dt	the	the	0
wise	wise	j	wise	wise	0
and	and	cc	and	and	0
discreete	discreete	j	discreet	discreet	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
common	common	j	common	common	0
wealthes	wealthes	n2	wealths	wealth	0
did	did	vdd	did	do	0
agree	agree	vvi	agree	agree	0
together	together	av	together	together	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
might	might	vmd	might	may	0
serue	serue	vvi	serve	serve	0
the	the	dt	the	the	0
lacke	lacke	n1	lack	lack	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
one	one	crd	one	one	0
partye	partye	n1	party	party	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
the	the	dt	the	the	0
thinges	thinges	n2	things	thing	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
equall	equall	j-jn	equal	equal	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
iustification	iustification	n1	justification	justification	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
partes	partes	n2	parts	part	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
reason	reason	n1	reason	reason	0
and	and	cc	and	and	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
inuented	inuented	vvn	invented	invent	0
and	and	cc	and	and	0
made	made	vvn	made	make	0
the	the	dt	the	the	0
first	first	ord	first	first	0
mony	mony	n1	money	money	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
neither	neither	d	neither	neither	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
nor	nor	ccx	nor	nor	0
siluer	siluer	n1	silver	silver	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
yron	yron	n1	iron	iron	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
metall	metall	n1	metal	metal	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
wee	wee	pns12	we	we	0
see	see	vvb	see	see	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mony	mony	n1	money	money	0
of	of	pp-f	of	of	0
old	old	j	old	old	0
tyme	tyme	n1	time	time	0
.	.	.	.	.	1
And	And	cc	And	and	0
after	after	p-acp	after	after	0
that	that	d	that	that	0
,	,	,	,	,	0
the	the	dt	the	the	0
Romaynes	Romaynes	njp2	Romans	romans	0
made	made	vvd	made	make	0
it	it	pn31	it	it	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
and	and	cc	and	and	0
siluer	siluer	n1	silver	silver	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
fayr	fayr	j	fair	fair	0
∣	∣	sy	∣	∣	0
nesse	nesse	vvb	ness	ness	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
sufficient	sufficient	j	sufficient	sufficient	0
that	that	cst	that	that	0
the	the	dt	the	the	0
firste	firste	ord	firste	first	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
made	made	vvn	made	make	0
,	,	,	,	,	0
was	was	vbds	was	be	0
of	of	pp-f	of	of	0
yron	yron	n1	iron	iron	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
metall	metall	n1	metal	metal	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Indians	Indians	njpg2	Indians	indian	0
haue	haue	vhi	have	have	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
fruites	fruites	n2	fruits	fruit	0
of	of	pp-f	of	of	0
trees	trees	n2	trees	tree	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cacao	Cacao	np1	Cacao	Cacao	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
fruite	fruite	n1	fruit	fruit	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
tree	tree	n1	tree	tree	0
,	,	,	,	,	0
lyke	lyke	av-j	like	like	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Almond	Almond	n1	Almond	almond	0
,	,	,	,	,	0
this	this	d	this	this	0
hath	hath	vhz	hath	have	0
serued	serued	vvn	served	serve	0
,	,	,	,	,	0
and	and	cc	and	and	0
doeth	doeth	vdz	doth	do	0
serue	serue	vvi	serve	serve	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
money	money	n1	money	money	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
buy	buy	vvi	buy	buy	0
,	,	,	,	,	0
Money	Money	n1	Money	money	0
mad	mad	j	mad	mad	0
of	of	pp-f	of	of	0
fruite	fruite	n1	fruit	fruit	0
of	of	pp-f	of	of	0
Tree	Tree	n1	Tree	tree	0
.	.	.	.	.	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
sell	sell	vvi	fell	sell	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
vse	vse	vvi	use	use	0
all	all	d	all	all	0
playnesse	playnesse	n1	playnesse	playnesse	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
buzinesse	buzinesse	n1	buzinesse	buzinesse	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Ginea	Ginea	np1	Ginea	Ginea	0
the	the	dt	the	the	0
blacke	blacke	j-jn	black	black	0
people	people	n1	people	people	0
called	called	vvn	called	call	0
Negros	Negros	n2	Negroes	negro	0
doe	doe	vdb	do	do	0
vse	vse	vvi	use	use	0
for	for	p-acp	for	for	0
money	money	n1	money	money	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
effect	effect	n1	effect	effect	0
,	,	,	,	,	0
certayne	certayne	j	certain	certain	0
little	little	j	little	little	0
snayles	snayles	n2	snails	snail	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
finde	finde	vvb	find	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
other	other	j-jn	other	other	0
nations	nations	n2	nations	nation	0
doe	doe	vdb	do	do	0
vse	vse	vvi	use	use	0
of	of	pp-f	of	of	0
thinges	thinges	n2	things	thing	0
lyke	lyke	av-j	like	like	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
.	.	.	.	.	1
B.	B.	np1	B.	B.	1
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
helde	helde	vvd	held	hold	0
my	my	po11	my	my	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
harkening	harkening	vvg	harkening	harken	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
woorshippes	woorshippes	n2	woorshippes	woorshippe	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
greate	greate	j	great	great	0
attention	attention	n1	attention	attention	0
,	,	,	,	,	0
and	and	cc	and	and	0
surely	surely	av-j	surely	sure	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
treated	treated	vvn	treated	treat	0
in	in	p-acp	in	in	0
thinges	thinges	n2	things	thing	0
of	of	pp-f	of	of	0
greate	greate	j	great	great	0
importance	importance	n1	importance	importance	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
greate	greate	j	great	great	0
lear	lear	vvb	lear	lear	0
∣	∣	sy	∣	∣	0
ning	ning	n1	ning	ning	0
:	:	:	:	:	0
and	and	cc	and	and	0
seeing	seeing	vvg	seeing	see	0
you	you	pn22	you	you	0
goe	goe	vvb	go	go	0
treating	treating	vvg	treating	treat	0
so	so	av	so	so	0
effectually	effectually	av-j	effectually	effectual	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
yron	yron	n1	iron	iron	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
delicately	delicately	av-j	delicately	delicate	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
greate	greate	j	great	great	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
I	I	pns11	I	i	0
woulde	woulde	vmd	would	will	0
that	that	d	that	that	0
Maister	Maister	n1	Master	master	0
Doctor	Doctor	n1	Doctor	doctor	0
might	might	vmd	might	may	0
satisfie	satisfie	vvi	satisfy	satisfy	0
vs	vs	pno12	us	we	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
seene	seene	vvn	seen	see	0
decyded	decyded	vvn	decided	decide	0
of	of	pp-f	of	of	0
learned	learned	j	learned	learned	0
men	men	n2	men	man	0
,	,	,	,	,	0
vppon	vppon	p-acp	upon	upon	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
plection	plection	n1	plection	plection	0
of	of	pp-f	of	of	0
yron	yron	n1	iron	iron	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
some	some	d	some	some	0
doe	doe	vdb	do	do	0
say	say	vvi	say	say	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
colde	colde	j-jn	cold	cold	0
,	,	,	,	,	0
and	and	cc	and	and	0
vppon	vppon	p-acp	upon	upon	0
this	this	d	this	this	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
had	had	vhn	had	have	0
so	so	av	so	so	0
many	many	d	many	many	0
alterations	alterations	n2	alterations	alteration	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
amased	amased	vvn	amazed	amaze	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
seeing	seeing	vvg	seeing	see	0
that	that	d	that	that	0
Mayster	Mayster	n1	Master	master	0
Doctor	Doctor	n1	Doctor	doctor	0
can	can	vmb	can	can	0
certifie	certifie	vvi	certify	certify	0
vs	vs	pno12	us	we	0
concerning	concerning	vvg	concerning	concern	0
this	this	d	this	this	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
shall	shall	vmb	shall	shall	0
take	take	vvi	take	take	0
greate	greate	j	great	great	0
pleasure	pleasure	n1	pleasure	pleasure	0
,	,	,	,	,	0
if	if	cs	if	if	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
will	will	vmb	will	will	0
declare	declare	vvi	declare	declare	0
it	it	pn31	it	it	0
vnto	vnto	p-acp	unto	unto	0
vs.	vs.	pno12	us	we	0
D.	D.	np1	D.	D.	1
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
made	made	vvn	made	make	0
an	an	dt	and	a	0
ende	ende	n1	end	end	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
saying	saying	n-vvg	saying	say	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
accomplished	accomplished	vvn	accomplished	accomplish	0
my	my	po11	my	my	0
promise	promise	n1	promise	promise	0
with	with	p-acp	with	with	0
Maister	Maister	n1	Master	master	0
Burgus	Burgus	np1	Burgus	Burgus	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
nowe	nowe	av	now	now	0
hee	hee	pns31	he	he	0
will	will	vmb	will	will	0
dryue	dryue	vvi	drive	drive	0
mee	mee	pno11	me	i	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
question	question	n1	question	question	0
,	,	,	,	,	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
harde	harde	j	harden	hard	0
and	and	cc	and	and	0
difficulte	difficulte	j	difficult	difficult	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
Phisicke	Phisicke	n1	Physic	physic	0
,	,	,	,	,	0
and	and	cc	and	and	0
surely	surely	av-j	surely	sure	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
neede	neede	n1	need	need	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
tyme	tyme	n1	time	time	0
,	,	,	,	,	0
then	then	av	then	then	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
haue	haue	vhb	have	have	0
to	to	pc-acp	to	to	0
determine	determine	vvi	determine	determine	0
it	it	pn31	it	it	0
.	.	.	.	.	1
B.	B.	np1	B.	B.	1
Your	Your	po22	Your	your	0
woorship	woorship	n1	worship	worship	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
escape	escape	vvi	escape	escape	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
to	to	p-acp	to	to	0
morrowe	morrowe	n1	morrow	morrow	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
an	an	dt	and	a	0
ende	ende	n1	end	end	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
doe	doe	vdi	do	do	0
this	this	d	this	this	0
day	day	n1	day	day	0
.	.	.	.	.	1
Ortun̄o	Ortun̄o	np1	Ortun̄o	Ortun̄o	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shal	shal	vmb	shall	shall	0
receiue	receiue	vvi	receive	receive	0
great	great	j	great	great	0
pleasure	pleasure	n1	pleasure	pleasure	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
not	not	xx	not	not	0
my	my	po11	my	my	0
profession	profession	n1	profession	profession	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
beeing	beeing	vbg	being	be	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
touching	touching	vvg	touching	touch	0
yron	yron	n1	iron	iron	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shal	shal	vmb	shall	shall	0
reioyce	reioyce	vvi	rejoice	rejoice	0
therein	therein	av	therein	therein	0
.	.	.	.	.	1
D.	D.	np1	D.	D.	1
For	For	p-acp	For	for	0
to	to	pc-acp	to	to	0
content	content	vvi	content	content	0
you	you	pn22	you	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wil	wil	vmb	will	will	0
owne	owne	d	own	own	0
iudgement	iudgement	n1	judgement	judgement	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
may	may	vmb	may	may	0
more	more	av-dc	more	more	0
apparantly	apparantly	av-j	apparently	apparent	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
speake	speake	vvi	speak	speak	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
that	that	cst	that	that	0
holde	holde	vvb	hold	hold	0
the	the	dt	the	the	0
one	one	crd	one	one	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Y	Y	zz	Y	y	0
∣	∣	sy	∣	∣	0
ron	ron	vvb	ron	run	0
is	is	vbz	is	be	0
cold	cold	j-jn	cold	cold	0
.	.	.	.	.	1
Galen	Galen	np1	Galen	Galen	0
.	.	.	.	.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
parties	parties	n2	parties	party	0
being	being	vbg	being	be	0
heard	heard	vvn	herd	hear	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
will	will	vmb	will	will	0
iudge	iudge	vvi	judge	judge	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
seeme	seeme	vvi	seem	seem	0
best	best	js	best	best	0
vnto	vnto	p-acp	unto	unto	0
vs.	vs.	pno12	us	we	0
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
speak	speak	vvi	speak	speak	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
affirme	affirme	vvb	affirm	affirm	0
Iron	Iron	n1	Iron	iron	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
colde	colde	j-jn	cold	cold	0
,	,	,	,	,	0
and	and	cc	and	and	0
let	let	vvb	let	let	0
Galen	Galen	np1	Galen	Galen	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
doeth	doeth	vdz	doth	do	0
saye	saye	vvi	say	say	0
that	that	cst	that	that	0
all	all	d	all	all	0
those	those	d	those	those	0
metals	metals	n2	metals	metal	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
nature	nature	n1	nature	nature	0
are	are	vbr	are	be	0
drye	drye	j	dry	dry	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
great	great	j	great	great	0
vertue	vertue	n1	virtue	virtue	0
,	,	,	,	,	0
and	and	cc	and	and	0
strength	strength	n1	strength	strength	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
drye	drye	vvi	dry	dry	0
vp	vp	a-acp	up	up	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
moste	moste	av-ds	most	most	0
vertue	vertue	n1	virtue	virtue	0
&	&	cc	&	and	0
strength	strength	n1	strength	strength	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
this	this	d	this	this	0
aong	aong	vvi	aong	aong	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Iron	Iron	n1	Iron	iron	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
vertue	vertue	n1	virtue	virtue	0
to	to	pc-acp	to	to	0
drye	drye	vvi	dry	dry	0
vp	vp	a-acp	up	up	0
:	:	:	:	:	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
also	also	av	also	also	0
vertue	vertue	n1	virtue	virtue	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
colde	colde	j-jn	cold	cold	0
.	.	.	.	.	1
He	He	pns31	He	he	0
doeth	doeth	vdz	doth	do	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
pare	pare	n1	pare	pair	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
stone	stone	n1	stone	stone	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
that	that	cst	that	that	0
the	the	dt	the	the	0
substance	substance	n1	substance	substance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
stone	stone	n1	stone	stone	0
is	is	vbz	is	be	0
constant	constant	j	constant	constant	0
,	,	,	,	,	0
and	and	cc	and	and	0
stedfast	stedfast	j	steadfast	steadfast	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
colde	colde	j-jn	cold	cold	0
,	,	,	,	,	0
and	and	cc	and	and	0
dryeth	dryeth	vvz	drieth	dry	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
:	:	:	:	:	0
Euen	Euen	av-j	Even	even	0
so	so	av	so	so	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Iron	Iron	n1	Iron	iron	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
sorte	sorte	n1	sort	sort	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
stone	stone	n1	stone	stone	0
,	,	,	,	,	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
colde	colde	j-jn	cold	cold	0
and	and	cc	and	and	0
drye	drye	j	dry	dry	0
.	.	.	.	.	1
And	And	cc	And	and	0
this	this	d	this	this	0
which	which	r-crq	which	which	0
hee	hee	pns31	he	he	0
sayeth	sayeth	vvz	sayeth	say	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
nynth	nynth	ord	nynth	nine	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Methodo	Methodo	np1	Methodo	Methodo	0
,	,	,	,	,	0
Idem	Idem	fw-la	Idem	idem	0
.	.	.	.	.	0
hee	hee	pns31	he	he	0
doeth	doeth	vdz	doth	do	0
confirme	confirme	vvi	confirm	confirm	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
naturall	naturall	j	natural	natural	0
faculties	faculties	n2	faculties	faculty	0
.	.	.	.	.	1
The	The	dt	The	the	0
harde	harde	j	harden	hard	0
bodies	bodies	n2	bodies	body	0
do	do	vdb	do	do	0
shewe	shewe	vvi	show	show	0
to	to	p-acp	to	to	0
hae	hae	fw-la	hae	hae	0
more	more	av-dc	more	more	0
earthly	earthly	j	earthly	earthly	0
partes	partes	n2	parts	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Iron	Iron	n1	Iron	iron	0
is	is	vbz	is	be	0
most	most	av-ds	most	most	0
harde	harde	j	harden	hard	0
,	,	,	,	,	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
more	more	dc	more	more	0
then	then	cs	then	than	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
it	it	pn31	it	it	0
commeth	commeth	vvz	comes	come	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
colde	colde	j-jn	cold	cold	0
and	and	cc	and	and	0
drye	drye	j	dry	dry	0
.	.	.	.	.	1
Aueroys	Aueroys	ng1	Aueroys	aueroys	0
.	.	.	.	.	1
Aueroyes	Aueroyes	np1	Aueroyes	Averroes	0
doeth	doeth	vdz	doth	do	0
confirme	confirme	vvi	confirm	confirm	0
the	the	dt	the	the	0
same	same	d	same	same	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fifth	fifth	ord	fifth	five	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
C	C	sy	C	c	0
∣	∣	sy	∣	∣	0
liget	liget	fw-mi	liget	liget	0
and	and	cc	and	and	0
sayeth	sayeth	vvz	sayeth	say	0
:	:	:	:	:	0
things	things	n2	things	thing	0
