DEarly	DEarly	av-jn	DEarly	dear	0
15.58	15.58	crd	15.58	15.58	0
.	.	.	.	.	1
Every	Every	np1	Every	Every	0
Tree	Tree	n1	Tree	tree	0
that	that	cst	that	that	0
beareth	beareth	vvz	bears	bear	0
not	not	xx	not	not	0
good	good	j	good	good	0
fruit	fruit	n1	fruit	fruit	0
,	,	,	,	,	0
is	is	vbz	is	be	0
hewn	hewn	vvn	hewn	hew	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
cast	cast	vvd	cast	cast	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
fire	fire	n1	fire	fire	0
.	.	.	.	.	1
Christians	Christians	np1	Christians	Christians	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
fruit	fruit	n1	fruit	fruit	0
∣	∣	sy	∣	∣	0
full	full	av-j	full	full	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
slothful	slothful	j	slothful	slothful	0
:	:	:	:	:	0
See	See	vvb	See	see	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
bring	bring	vvb	bring	bring	0
forth	forth	av	forth	forth	0
good	good	j	good	good	0
fruit	fruit	n1	fruit	fruit	0
,	,	,	,	,	0
and	and	cc	and	and	0
much	much	d	much	much	0
fruit	fruit	n1	fruit	fruit	0
.	.	.	.	.	1
First	First	ord	First	first	0
,	,	,	,	,	0
Sincerity	Sincerity	n1	Sincerity	sincerity	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
single	single	j	single	single	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
soul	soul	n1	soul	soul	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Graces	Graces	n2	Graces	grace	0
:	:	:	:	:	0
Be	Be	vbb	Be	be	0
∣	∣	sy	∣	∣	0
hold	hold	vvb	hold	hold	0
thou	thou	pns21	thou	thou	0
desirest	desirest	vv2	desirest	desire	0
truth	truth	n1	truth	truth	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
inward	inward	j	inward	inward	0
parts	parts	n2	parts	part	0
Psal	Psal	np1	Psal	Psal	0
:	:	:	:	:	0
51	51	crd	51	51	0
:	:	:	:	:	0
6.	6.	crd	6.	6.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
Humility	Humility	n1	Humility	humility	0
;	;	;	;	;	0
A	A	dt	A	a	0
Grace	Grace	n1	Grace	grace	0
most	most	av-ds	most	most	0
prevailing	prevailing	j-vvg	prevailing	prevail	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
obtaining	obtaining	n-vvg	obtaining	obtain	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Graces	Graces	n2	Graces	grace	0
.	.	.	.	.	1
Take	Take	vvb	Take	take	0
my	my	po11	my	my	0
yoke	yoke	n1	yoke	yoke	0
upon	upon	p-acp	upon	upon	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
learn	learn	vvi	learn	learn	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
meek	meek	j	meek	meek	0
and	and	cc	and	and	0
lowly	lowly	j	lowly	lowly	0
in	in	p-acp	in	in	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
and	and	cc	and	and	0
ye	ye	pn22	you	you	0
shall	shall	vmb	shall	shall	0
find	find	vvi	find	find	0
rest	rest	n1	rest	rest	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
souls	souls	n2	souls	soul	0
.	.	.	.	.	1
Thirdly	Thirdly	ord	Thirdly	third	0
,	,	,	,	,	0
Prudence	Prudence	n1	Prudence	prudence	0
.	.	.	.	.	1
The	The	dt	The	the	0
patient	patient	j	patient	patient	0
Christian	Christian	np1	Christian	Christian	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
best	best	js	best	best	0
for	for	p-acp	for	for	0
waiting	waiting	vvg	waiting	wait	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
prudent	prudent	j	prudent	prudent	0
Christian	Christian	np1	Christian	Christian	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
best	best	js	best	best	0
for	for	p-acp	for	for	0
work	work	vvi	work	work	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
:	:	:	:	:	0
Be	Be	vbb	Be	be	0
ye	ye	pn22	you	you	0
wise	wise	j	wise	wise	0
as	as	p-acp	as	as	0
Serpents	Serpents	n2	Serpents	serpent	0
,	,	,	,	,	0
and	and	cc	and	and	0
harmless	harmless	j	harmless	harmless	0
as	as	c-acp	as	as	0
Doves	Doves	n2	Doves	dove	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
10.16	10.16	crd	10.16	10.16	0
.	.	.	.	.	1
We	We	pns12	We	we	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
innocency	innocency	n1	innocency	innocency	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
wisdome	wisdome	n1	wisdom	wisdom	0
,	,	,	,	,	0
else	else	av	else	else	0
our	our	po12	our	our	0
wisedome	wisedome	n1	wisdom	wisdom	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
craftinesse	craftinesse	n1	craftiness	craftiness	0
;	;	;	;	;	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
wisdome	wisdome	n1	wisdom	wisdom	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
innocen	innocen	j	innocen	innocen	0
∣	∣	sy	∣	∣	0
cy	cy	uh	cy	cy	0
,	,	,	,	,	0
else	else	av	else	else	0
our	our	po12	our	our	0
innocency	innocency	n1	innocency	innocency	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
weakness	weakness	n1	weakness	weakness	0
;	;	;	;	;	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
harmlesnesse	harmlesnesse	n1	harmlesnesse	harmlesnesse	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Dove	Dove	n1	Dove	dove	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
wrong	wrong	vvi	wrong	wrong	0
others	others	n2-jn	others	other	0
;	;	;	;	;	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
the	the	dt	the	the	0
prudence	prudence	n1	prudence	prudence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Serpent	Serpent	n1	Serpent	serpent	0
,	,	,	,	,	0
that	that	cst	that	that	0
others	others	n2-jn	others	other	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
abuse	abuse	vvi	abuse	abuse	0
and	and	cc	and	and	0
circumvent	circumvent	vvi	circumvent	circumvent	0
us	us	pno12	us	we	0
:	:	:	:	:	0
Not	Not	xx	Not	not	0
to	to	pc-acp	to	to	0
wrong	wrong	vvi	wrong	wrong	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
by	by	p-acp	by	by	0
silence	silence	n1	silence	silence	0
,	,	,	,	,	0
here	here	av	here	here	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
innocency	innocency	n1	innocency	innocency	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Dove	Dove	n1	Dove	dove	0
:	:	:	:	:	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
betray	betray	vvi	betray	betray	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
by	by	p-acp	by	by	0
rashnesse	rashnesse	n1	rashness	rashness	0
;	;	;	;	;	0
here	here	av	here	here	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
wisdome	wisdome	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Serpent	Serpent	n1	Serpent	serpent	0
.	.	.	.	.	1
Fourthly	Fourthly	ord	Fourthly	four	0
,	,	,	,	,	0
Patience	Patience	n1	Patience	patience	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
tience	tience	n1	tience	tience	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
13.10	13.10	crd	13.10	13.10	0
.	.	.	.	.	1
Rev.	Rev.	n1	Rev.	rev.	0
14.12	14.12	crd	14.12	14.12	0
.	.	.	.	.	1
The	The	dt	The	the	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
the	the	dt	the	the	0
world	world	n1	world	world	0
under	under	p-acp	under	under	0
us	us	pno12	us	we	0
,	,	,	,	,	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
patient	patient	j	patient	patient	0
under	under	p-acp	under	under	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Fifthly	Fifthly	ord	Fifthly	five	0
,	,	,	,	,	0
Self-denyal	Self-denyal	n1	Self-denial	self-denial	0
.	.	.	.	.	1
If	If	cs	If	if	0
any	any	d	any	any	0
man	man	n1	man	man	0
will	will	vmb	will	will	0
come	come	vvi	come	come	0
after	after	p-acp	after	after	0
me	me	pno11	me	i	0
,	,	,	,	,	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
deny	deny	vvi	deny	deny	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
crosse	crosse	n1	cross	cross	0
and	and	cc	and	and	0
follow	follow	vvb	follow	follow	0
me	me	pno11	me	i	0
,	,	,	,	,	0
Math.	Math.	np1	Math.	Math.	1
16.24	16.24	crd	16.24	16.24	0
.	.	.	.	.	1
Be	Be	vbb	Be	be	0
faithful	faithful	j	faithful	faithful	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
promises	promises	n2	promises	promise	0
,	,	,	,	,	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
purposes	purposes	n2	purposes	purpose	0
;	;	;	;	;	0
by	by	p-acp	by	by	0
faithful	faithful	j	faithful	faithful	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
wayes	wayes	n2	ways	way	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
O	O	uh	Oh	oh	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
gin	gin	vvb	gin	gin	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Lamb	Lamb	n1	Lamb	lamb	0
,	,	,	,	,	0
and	and	cc	and	and	0
end	end	vvi	end	end	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Beast	Beast	n1	Beast	beast	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
be	be	vbb	be	be	0
thou	thou	pns21	thou	thou	0
faithful	faithful	j	faithful	faithful	0
unto	unto	p-acp	unto	unto	0
death	death	n1	death	death	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
give	give	vvi	give	give	0
thee	thee	pno21	thee	thou	0
a	a	dt	a	a	0
Crown	Crown	n1	Crown	crown	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
Rev.	Rev.	n1	Rev.	rev.	1
2.20	2.20	crd	2.20	2.20	0
.	.	.	.	.	1
Keep	Keep	n1	Keep	keep	0
your	your	po22	your	your	0
Lights	Lights	n2	Lights	light	0
burning	burning	vvg	burning	burn	0
,	,	,	,	,	0
your	your	po22	your	your	0
Lamps	Lamps	n2	Lamps	lamp	0
shining	shining	vvg	shining	shine	0
,	,	,	,	,	0
your	your	po22	your	your	0
Loyns	Loyns	n2	Loins	loin	0
girded	girded	vvn	girded	gird	0
,	,	,	,	,	0
your	your	po22	your	your	0
Consciences	Consciences	n2	Consciences	conscience	0
wakned	wakned	vvn	wakened	waken	0
,	,	,	,	,	0
your	your	po22	your	your	0
Gar	Gar	uh	Gar	gar	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
unstained	unstained	j-vvn-u	unstained	stain	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Spirituall	Spirituall	j	Spiritual	spiritual	0
Armour	Armour	n1	Armour	armour	0
constantly	constantly	av-j	constantly	constant	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
and	and	cc	and	and	0
closely	closely	av-j	closely	close	0
girt	girt	vvn	girded	gird	0
:	:	:	:	:	0
VIII	VIII	np1	VIII	Viii	0
.	.	.	.	.	1
Eightly	Eightly	ord	Eightly	eight	0
,	,	,	,	,	0
Have	Have	vhb	Have	have	0
a	a	dt	a	a	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
porting	porting	vvg	porting	port	0
and	and	cc	and	and	0
believing	believing	vvg	believing	believe	0
the	the	dt	the	the	0
worlds	worlds	ng1	world's	world	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ports	ports	n2	ports	port	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Those	Those	d	Those	those	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
good	good	j	good	good	0
conscience	conscience	n1	conscience	conscience	0
,	,	,	,	,	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
alwayes	alwayes	av	always	always	0
a	a	dt	a	a	0
good	good	j	good	good	0
name	name	n1	name	name	0
.	.	.	.	.	1
The	The	dt	The	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
troublers	troublers	n2	troublers	troubler	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
seditious	seditious	j	seditious	seditious	0
,	,	,	,	,	0
rebellious	rebellious	j	rebellious	rebellious	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
not	not	xx	not	not	0
?	?	?	?	?	1
An	An	dt	And	a	0
old	old	j	old	old	0
device	device	n1	device	device	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
old	old	j	old	old	0
serpent	serpent	n1	serpent	serpent	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
perswade	perswade	vvi	persuade	persuade	0
the	the	dt	the	the	0
troublers	troublers	n2	troublers	troubler	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
upon	upon	p-acp	upon	upon	0
Elijah	Elijah	np1	Elijah	Elijah	0
,	,	,	,	,	0
the	the	dt	the	the	0
Charret	Charret	n1	Chariot	chariot	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
,	,	,	,	,	0
1	1	crd	1	1	0
Kings	Kings	n2	Kings	king	0
18.17	18.17	crd	18.17	18.17	0
.	.	.	.	.	1
2	2	crd	2	2	0
Kings	Kings	n2	Kings	king	0
2	2	crd	2	2	0
12.	12.	crd	12.	12.	1
Jeremiah	Jeremiah	np1	Jeremiah	Jeremiah	0
for	for	p-acp	for	for	0
speaking	speaking	vvg	speaking	speak	0
against	against	p-acp	against	against	0
their	their	po32	their	their	0
sins	sins	n2	sins	sin	0
and	and	cc	and	and	0
wickednesses	wickednesses	n2	wickednesses	wickedness	0
,	,	,	,	,	0
and	and	cc	and	and	0
denouncing	denouncing	vvg	denouncing	denounce	0
Gods	Gods	npg1	Gods	God	0
judgements	judgements	n2	judgements	judgement	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
is	is	vbz	is	be	0
judg	judg	n1	judge	judge	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
worthy	worthy	j-jn	worthy	worthy	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
,	,	,	,	,	0
Jerem.	Jerem.	np1	Jerem.	Jerem.	1
26.8.9	26.8.9	crd	26.8.9	26.8.9	0
.	.	.	.	.	1
So	So	av	So	so	0
Jerem.	Jerem.	np1	Jerem.	Jerem.	0
38.4	38.4	crd	38.4	38.4	0
.	.	.	.	.	1
The	The	dt	The	the	0
wicked	wicked	j	wicked	wicked	0
Nobles	Nobles	n2-j	Nobles	noble	0
peti	peti	n1	peti	peti	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
the	the	dt	the	the	0
King	King	n1	King	king	0
to	to	pc-acp	to	to	0
murder	murder	vvi	murder	murder	0
him	him	pno31	him	he	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
pretence	pretence	n1	pretence	pretence	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
sought	sought	vvd	sought	seek	0
not	not	xx	not	not	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
hurt	hurt	n1	hurt	hurt	0
.	.	.	.	.	1
So	So	av	So	so	0
Amos	Amos	np1	Amos	Amos	0
for	for	p-acp	for	for	0
speaking	speaking	vvg	speaking	speak	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Abomi	Abomi	np1	Abomi	Abomi	0
∣	∣	sy	∣	∣	0
nations	nations	n2	nations	nation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Court	Court	n1	Court	court	0
,	,	,	,	,	0
is	is	vbz	is	be	0
charged	charged	vvn	charged	charge	0
with	with	p-acp	with	with	0
treason	treason	n1	treason	treason	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
person	person	n1	person	person	0
,	,	,	,	,	0
Amos	Amos	np1	Amos	Amos	0
7.10.13	7.10.13	crd	7.10.13	7.10.13	0
.	.	.	.	.	1
So	So	av	So	so	0
Paul	Paul	np1	Paul	Paul	0
and	and	cc	and	and	0
Silas	Silas	np1	Silas	Silas	0
for	for	p-acp	for	for	0
preaching	preaching	vvg	preaching	preach	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
Kingly	Kingly	j	Kingly	kingly	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
Je	Je	fw-fr	Je	je	0
∣	∣	sy	∣	∣	0
sus	sus	fw-la	sus	sus	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
are	are	vbr	are	be	0
accused	accused	vvn	accused	accuse	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
envious	envious	j	envious	envious	0
Jewes	Jewes	np2	Jewes	Jew	0
and	and	cc	and	and	0
rude	rude	j	rude	rude	0
multitude	multitude	n1	multitude	multitude	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
turning	turning	vvg	turning	turn	0
the	the	dt	the	the	0
world	world	n1	world	world	0
upside	upside	av	upside	upside	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
and	and	cc	and	and	0
breaking	breaking	vvg	breaking	break	0
the	the	dt	the	the	0
decrees	decrees	n2	decrees	decree	0
of	of	pp-f	of	of	0
Caesar	Caesar	np1	Caesar	Caesar	0
.	.	.	.	.	1
Yea	Yea	uh	Yea	yea	0
,	,	,	,	,	0
Christ	Christ	np1	Christ	Christ	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
self	self	n1	self	self	0
had	had	vhd	had	have	0
this	this	d	this	this	0
laid	laid	vvn	laid	lay	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Charge	Charge	n1	Charge	charge	0
:	:	:	:	:	0
mark	mark	vvb	mark	mark	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
Jewes	Jewes	np2	Jewes	Jew	0
say	say	n1	say	say	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
:	:	:	:	:	0
And	And	cc	And	and	0
they	they	pns32	they	they	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
accuse	accuse	vvi	accuse	accuse	0
him	him	pno31	him	he	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
We	We	pns12	We	we	0
found	found	vvd	found	find	0
this	this	d	this	this	0
Fellow	Fellow	n1	Fellow	fellow	0
perverting	perverting	vvg	perverting	pervert	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
and	and	cc	and	and	0
forbidding	forbidding	vvg	forbidding	forbid	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
tribute	tribute	n1	tribute	tribute	0
to	to	p-acp	to	to	0
Caesar	Caesar	np1	Caesar	Caesar	0
,	,	,	,	,	0
say	say	vvi	say	say	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
himselfe	himselfe	px31	himself	himself	0
is	is	vbz	is	be	0
Christ	Christ	np1	Christ	Christ	0
a	a	dt	a	a	0
King	King	n1	King	king	0
,	,	,	,	,	0
Luke	Luke	av	Lycia	luke	0
23.2	23.2	crd	23.2	23.2	0
.	.	.	.	.	1
Math.	Math.	np1	Math.	Math.	0
72.18	72.18	crd	72.18	72.18	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
servants	servants	n2	servants	servant	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Ages	Ages	n2	Ages	age	0
been	been	vbn	been	be	0
accused	accused	vvn	accused	accuse	0
and	and	cc	and	and	0
persecuted	persecuted	vvn	persecuted	persecute	0
,	,	,	,	,	0
killed	killed	vvn	killed	kill	0
and	and	cc	and	and	0
stoned	stoned	vvn	stoned	stone	0
,	,	,	,	,	0
Math.	Math.	np1	Math.	Math.	1
27	27	crd	27	27	0
:	:	:	:	:	0
37.	37.	crd	37.	37.	1
Acts	Acts	np1	Acts	Acts	0
7.52	7.52	crd	7.52	7.52	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
green	green	j-jn	green	green	0
Tree	Tree	n1	Tree	tree	0
,	,	,	,	,	0
no	no	dx	no	no	0
wonder	wonder	n1	wonder	wonder	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
dry	dry	j	dry	dry	0
.	.	.	.	.	1
If	If	cs	If	if	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Master	Master	n1	Master	master	0
was	was	vbds	was	be	0
called	called	vvn	called	call	0
an	an	dt	and	a	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
nemy	nemy	n1	nemy	nemy	0
to	to	p-acp	to	to	0
Caesar	Caesar	np1	Caesar	Caesar	0
,	,	,	,	,	0
no	no	dx	no	no	0
wonder	wonder	n1	wonder	wonder	0
if	if	cs	if	if	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
houshold	houshold	n1	household	household	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
so	so	av	so	so	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
inte	inte	n1	inte	inte	0
∣	∣	sy	∣	∣	0
grity	grity	n1	grity	grity	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
secure	secure	vvi	secure	secure	0
us	us	pno12	us	we	0
from	from	p-acp	from	from	0
infamy	infamy	n1	infamy	infamy	0
.	.	.	.	.	1
The	The	dt	The	the	0
choicest	choicest	js	choicest	choice	0
of	of	pp-f	of	of	0
Professors	Professors	n2	Professors	professor	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
black	black	j-jn	black	black	0
marks	marks	n2	marks	mark	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worlds	worlds	ng1	world's	world	0
Kalender	Kalender	n1	Calendar	calendar	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
usuall	usuall	j	usual	usual	0
for	for	p-acp	for	for	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
live	live	vvb	live	live	0
in	in	p-acp	in	in	0
treason	treason	n1	treason	treason	0
and	and	cc	and	and	0
rebellion	rebellion	n1	rebellion	rebellion	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Hea	Hea	zz	Hea	hea	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
slander	slander	vvi	slander	slander	0
his	his	po31	his	his	0
servants	servants	n2	servants	servant	0
with	with	p-acp	with	with	0
trea	trea	n1	trea	trea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
and	and	cc	and	and	0
rebellion	rebellion	n1	rebellion	rebellion	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
,	,	,	,	,	0
my	my	po11	my	my	0
dear	dear	j-jn	dear	dear	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
take	take	vvb	take	take	0
heed	heed	n1	heed	heed	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
is	is	vbz	is	be	0
precious	precious	j	precious	precious	0
,	,	,	,	,	0
so	so	av	so	so	0
the	the	dt	the	the	0
names	names	n2	names	name	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
are	are	vbr	are	be	0
precious	precious	j	precious	precious	0
in	in	p-acp	in	in	0
Gods	Gods	ng1	Gods	god	0
account	account	n1	account	account	0
.	.	.	.	.	1
The	The	dt	The	the	0
world	world	n1	world	world	0
will	will	vmb	will	will	0
father	father	n1	father	father	0
a	a	dt	a	a	0
hundred	hundred	crd	hundred	hundred	0
Lyes	Lyes	n2	Lies	lie	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
people	people	n1	people	people	0
.	.	.	.	.	1
Men	Men	np1	Men	Men	0
shall	shall	vmb	shall	shall	0
revile	revile	vvi	revile	revile	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
persecute	persecute	vvi	persecute	persecute	0
you	you	pn22	you	you	0
,	,	,	,	,	0
