KIng	KIng	n1	KIng	king	0
certaine	certaine	j	certain	certain	0
,	,	,	,	,	0
sure	sure	j	sure	sure	0
,	,	,	,	,	0
&	&	cc	&	and	0
without	without	p-acp	without	without	0
question	question	n1	question	question	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
principles	principles	n2	principles	principle	0
&	&	cc	&	and	0
grounds	grounds	n2	grounds	ground	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
whence	whence	q-crq	whence	whence	0
then	then	av	then	then	0
doe	doe	vdb	do	do	0
so	so	av	so	so	0
many	many	d	many	many	0
debates	debates	n2	debates	debate	0
&	&	cc	&	and	0
controuersis	controuersis	fw-la	controuersis	controuersis	0
arise	arise	vvi	arise	arise	0
?	?	?	?	?	0
where	where	c-crq	where	where	0
∣	∣	sy	∣	∣	0
vppon	vppon	p-acp	upon	upon	0
doe	doe	n1	doe	doe	0
wee	wee	pns12	we	we	0
plead	plead	vvb	plead	plead	0
,	,	,	,	,	0
&	&	cc	&	and	0
contend	contend	vvi	contend	contend	0
so	so	av	so	so	0
much	much	av-d	much	much	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Courts	Courts	n2	Courts	court	0
of	of	pp-f	of	of	0
Iustice	Iustice	n1	Justice	justice	0
,	,	,	,	,	0
it	it	pn31	it	it	0
there	there	pc-acp	there	there	0
bee	bee	vbi	be	be	0
so	so	av	so	so	0
few	few	d	few	few	0
doubtes	doubtes	n2	doubts	doubt	0
&	&	cc	&	and	0
vncerteinties	vncerteinties	n2	uncertainties	uncertainty	0
in	in	p-acp	in	in	0
lawe	lawe	n1	law	law	0
?	?	?	?	?	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
this	this	d	this	this	0
question	question	n1	question	question	0
is	is	vbz	is	be	0
soone	soone	av	soon	soon	0
resolued	resolued	vvn	resolved	resolve	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
plaine	plaine	n1	plain	plain	0
&	&	cc	&	and	0
common	common	j	common	common	0
distinction	distinction	n1	distinction	distinction	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
causes	causes	n2	causes	cause	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
controuerted	controuerted	vvn	controverted	controvert	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
either	either	d	either	either	0
Quastio	Quastio	np1	Quastio	Quastio	0
Iuris	Iuris	fw-la	Iuris	juris	0
,	,	,	,	,	0
or	or	cc	or	or	0
quaestio	quaestio	fw-la	quaestio	quaestio	0
facti	facti	fw-la	facti	facti	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
cause	cause	n1	cause	cause	0
wherein	wherein	c-crq	wherein	wherein	0
a	a	dt	a	a	0
question	question	n1	question	question	0
of	of	pp-f	of	of	0
lawe	lawe	n1	law	law	0
doth	doth	vdz	does	do	0
arise	arise	vvi	arise	arise	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
indeede	indeede	av	indeed	indeed	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
debating	debating	n-vvg	debating	debate	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
causes	causes	n2	causes	cause	0
at	at	p-acp	at	at	0
least	least	cs	lest	lest	0
wherein	wherein	c-crq	wherein	wherein	0
the	the	dt	the	the	0
fact	fact	n1	fact	fact	0
is	is	vbz	is	be	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
question	question	n1	question	question	0
,	,	,	,	,	0
&	&	cc	&	and	0
wherein	wherein	q-crq	wherein	wherein	0
if	if	cs	if	if	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
fact	fact	n1	fact	fact	0
were	were	vbdr	were	be	0
knowne	knowne	vvn	known	know	0
,	,	,	,	,	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
were	were	vbdr	were	be	0
cleere	cleere	j	clear	clear	0
&	&	cc	&	and	0
without	without	p-acp	without	without	0
question	question	n1	question	question	0
.	.	.	.	.	1
So	So	av	So	so	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
pleading	pleading	n-vvg	pleading	plead	0
&	&	cc	&	and	0
contention	contention	n1	contention	contention	0
in	in	p-acp	in	in	0
Westminster	Westminster	np1	Westminster	Westminster	0
hall	hall	n1	hall	hall	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Courts	Courts	n2	Courts	court	0
of	of	pp-f	of	of	0
Iustice	Iustice	n1	Justice	justice	0
in	in	p-acp	in	in	0
both	both	d	both	both	0
realmes	realmes	n2	realms	realm	0
,	,	,	,	,	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
parte	parte	n1	part	part	0
touching	touching	vvg	touching	touch	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
fact	fact	n1	fact	fact	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
Chauncery	Chauncery	n1	Chancery	chancery	0
whether	whether	cs	whither	whether	0
there	there	pc-acp	there	there	0
bee	bee	vbi	be	be	0
Trust	Trust	n1	Trust	trust	0
or	or	cc	or	or	0
no	no	dx	no	no	0
trust	trust	n1	trust	trust	0
,	,	,	,	,	0
Fraud	Fraud	n1	Fraud	fraud	0
or	or	cc	or	or	0
no	no	dx	no	no	0
fraud	fraud	n1	fraud	fraud	0
:	:	:	:	:	0
In	In	p-acp	In	in	0
the	the	dt	the	the	0
Starchamber	Starchamber	n1	Starchamber	starchamber	0
whither	whither	c-crq	whither	whither	0
a	a	dt	a	a	0
Riot	Riot	n1	Riot	riot	0
or	or	cc	or	or	0
no	no	dx	no	no	0
riott	riott	n1	riot	riot	0
,	,	,	,	,	0
Forgery	Forgery	n1	Forgery	forgery	0
or	or	cc	or	or	0
no	no	dx	no	no	0
forgery	forgery	n1	forgery	forgery	0
.	.	.	.	.	1
Peruy	Peruy	j	Peruy	peruy	0
or	or	cc	or	or	0
no	no	dx	no	no	0
periuy	periuy	j	periuy	periuy	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	j	like	like	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
fact	fact	n1	fact	fact	0
come	come	vvb	come	come	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
question	question	n1	question	question	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
Courts	Courts	n2	Courts	court	0
which	which	r-crq	which	which	0
proceed	proceed	vvb	proceed	proceed	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
hearing	hearing	n-vvg	hearing	hear	0
&	&	cc	&	and	0
determining	determining	vvg	determining	determine	0
of	of	pp-f	of	of	0
causes	causes	n2	causes	cause	0
by	by	p-acp	by	by	0
examination	examination	n1	examination	examination	0
of	of	pp-f	of	of	0
witnesses	witnesses	n2	witnesses	witness	0
.	.	.	.	.	1
And	And	cc	And	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Co	Co	n1	Counterfeit	counterfeit	0
of	of	pp-f	of	of	0
lawe	lawe	n1	law	law	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
triall	triall	n1	trial	trial	0
is	is	vbz	is	be	0
by	by	p-acp	by	by	0
Iurors	Iurors	n2	Jurors	juror	0
,	,	,	,	,	0
are	are	vbr	are	be	0
there	there	pc-acp	there	there	0
not	not	xx	not	not	0
a	a	dt	a	a	0
thou	thou	pns21	thou	thou	0
∣	∣	sy	∣	∣	0
sand	sand	n1	sand	sand	0
issues	issues	n2	issues	issue	0
ioyned	ioyned	vvn	joined	join	0
vppon	vppon	p-acp	upon	upon	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
fact	fact	n1	fact	fact	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
demurrer	demurrer	n1	demurrer	demurrer	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
ioy	ioy	n1	joy	joy	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
vppon	vppon	p-acp	upon	upon	0
a	a	dt	a	a	0
point	point	n1	point	point	0
in	in	p-acp	in	in	0
lawe	lawe	n1	law	law	0
?	?	?	?	?	1
&	&	cc	&	and	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
these	these	d	these	these	0
issues	issues	n2	issues	issue	0
are	are	vbr	are	be	0
tried	tried	vvn	tried	try	0
either	either	av-d	either	either	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Barre	Barre	n1	Bar	bar	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Assses	Assses	n2	Assses	asss	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
hundreds	hundreds	crd	hundreds	hundred	0
of	of	pp-f	of	of	0
generall	generall	n1	general	general	0
ver	ver	p-acp	for	for	0
∣	∣	sy	∣	∣	0
dictes	dictes	n2	dictes	dicte	0
are	are	vbr	are	be	0
there	there	a-acp	there	there	0
giuen	giuen	vvn	given	give	0
which	which	r-crq	which	which	0
determine	determine	vvi	determine	determine	0
matters	matters	n2	matters	matter	0
in	in	p-acp	in	in	0
fact	fact	n1	fact	fact	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
one	one	crd	one	one	0
spe	spe	fw-la	spe	spe	0
∣	∣	sy	∣	∣	0
ciall	ciall	j	ciall	ciall	0
verdict	verdict	n1	verdict	verdict	0
whereuppon	whereuppon	c-crq	whereupon	whereupon	0
doe	doe	vdb	do	do	0
result	result	vvi	result	result	0
questions	questions	n2	questions	question	0
in	in	p-acp	in	in	0
lawe	lawe	n1	law	law	0
?	?	?	?	?	1
And	And	cc	And	and	0
againe	againe	av	again	again	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
questions	questions	n2	questions	question	0
in	in	p-acp	in	in	0
lawe	lawe	n1	law	law	0
which	which	r-crq	which	which	0
doe	doe	vdb	do	do	0
arise	arise	vvi	arise	arise	0
vppon	vppon	p-acp	upon	upon	0
demurrers	demurrers	n2	demurrers	demurrer	0
or	or	cc	or	or	0
speciall	speciall	j	special	special	0
verdicts	verdicts	vvz	verdicts	verdict	0
,	,	,	,	,	0
or	or	cc	or	or	0
which	which	q-crq	which	which	0
are	are	vbr	are	be	0
moued	moued	vvn	moved	move	0
in	in	p-acp	in	in	0
arrest	arrest	n1	arrest	arrest	0
of	of	pp-f	of	of	0
Iudgment	Iudgment	n1	Judgement	judgement	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
are	are	vbr	are	be	0
there	there	a-acp	there	there	0
ouer	ouer	a-acp	over	over	0
ruled	ruled	vvn	ruled	rule	0
vppon	vppon	p-acp	upon	upon	0
the	the	dt	the	the	0
first	first	ord	first	first	0
opening	opening	vvg	opening	open	0
or	or	cc	or	or	0
putting	putting	vvg	putting	put	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Case	Case	n1	Case	case	0
?	?	?	?	?	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
few	few	d	few	few	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
are	are	vbr	are	be	0
there	there	a-acp	there	there	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
mal	mal	fw-fr	mal	mal	0
∣	∣	sy	∣	∣	0
leable	leable	j	leable	leable	0
or	or	cc	or	or	0
can	can	vmb	can	can	0
endure	endure	vvi	endure	endure	0
the	the	dt	the	the	0
hammer	hammer	n1	hammer	hammer	0
,	,	,	,	,	0
so	so	av	so	so	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
solemnely	solemnely	av-j	solemnly	solemn	0
argued	argued	vvn	argued	argue	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Barre	Barre	n1	Bar	bar	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Bench	Bench	n1	Bench	bench	0
?	?	?	?	?	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Eschequer-chamber	Eschequer-chamber	n1	Eschequer-chamber	eschequer-chamber	0
cases	cases	n2	cases	case	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
difficultie	difficultie	n1	difficulty	difficulty	0
as	as	p-acp	as	as	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
drawe	drawe	vvb	draw	draw	0
an	an	dt	and	a	0
assembly	assembly	n1	assembly	assembly	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Iudges	Iudges	n2	Judges	judge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
resolution	resolution	n1	resolution	resolution	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
so	so	av	so	so	0
rare	rare	j	rare	rare	0
as	as	c-acp	as	as	0
scarce	scarce	av-j	scarce	scarce	0
twise	twise	av	twice	twice	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
yeare	yeare	n1	year	year	0
are	are	vbr	are	be	0
those	those	d	those	those	0
Iudges	Iudges	n2	Judges	judge	0
drawne	drawne	vvn	drawn	draw	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
there	there	a-acp	there	there	0
proper	proper	j	proper	proper	0
Courtes	Courtes	n2	Courts	court	0
to	to	pc-acp	to	to	0
deliuer	deliuer	vvi	deliver	deliver	0
theire	theire	po32	their	their	0
opinions	opinions	n2	opinions	opinion	0
vppon	vppon	p-acp	upon	upon	0
those	those	d	those	those	0
doubtfull	doubtfull	j	doubtful	doubtful	0
pointes	pointes	n2	points	point	0
.	.	.	.	.	1
So	So	av	So	so	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
ascribed	ascribed	vvn	ascribed	ascribe	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
greate	greate	j	great	great	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
wisdome	wisdome	n1	wisdom	wisdom	0
,	,	,	,	,	0
grauity	grauity	n1	gravity	gravity	0
,	,	,	,	,	0
&	&	cc	&	and	0
constancie	constancie	n1	constancy	constancy	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Iudges	Iudges	n2	Judges	judge	0
,	,	,	,	,	0
&	&	cc	&	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
certeinty	certeinty	n1	certainty	certainty	0
&	&	cc	&	and	0
excellent	excellent	j	excellent	excellent	0
harmony	harmony	n1	harmony	harmony	0
of	of	pp-f	of	of	0
reason	reason	n1	reason	reason	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
more	more	dc	more	more	0
diuersities	diuersities	n2	diversities	diversity	0
of	of	pp-f	of	of	0
opi	opi	n2	opi	opi	0
∣	∣	sy	∣	∣	0
nion	nion	n1	nion	nion	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Iudges	Iudges	n2	Judges	judge	0
,	,	,	,	,	0
or	or	cc	or	or	0
doubtfull	doubtfull	j	doubtful	doubtful	0
questions	questions	n2	questions	question	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
then	then	av	then	then	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Rules	Rules	n2	Rules	rule	0
&	&	cc	&	and	0
Maximes	Maximes	n2	Maxims	maxim	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
times	times	n2	times	time	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
bee	bee	vbb	be	be	0
indeede	indeede	av	indeed	indeed	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
would	would	vmd	would	will	0
they	they	pns32	they	they	0
carry	carry	vvi	carry	carry	0
no	no	dx	no	no	0
proportion	proportion	n1	proportion	proportion	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
infinite	infinite	j	infinite	infinite	0
diuersitie	diuersitie	n1	diversity	diversity	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
actions	actions	n2	actions	action	0
,	,	,	,	,	0
&	&	cc	&	and	0
of	of	pp-f	of	of	0
other	other	j-jn	other	other	0
accidents	accidents	n2	accidents	accident	0
which	which	r-crq	which	which	0
make	make	vvb	make	make	0
the	the	dt	the	the	0
cases	cases	n2	cases	case	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
decided	decided	vvn	decided	decide	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
,	,	,	,	,	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
bee	bee	vbi	be	be	0
a	a	dt	a	a	0
worke	worke	n1	work	work	0
of	of	pp-f	of	of	0
singular	singular	j	singular	singular	0
Iudgement	Iudgement	n1	Judgement	judgement	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
apply	apply	vvi	apply	apply	0
the	the	dt	the	the	0
groundes	groundes	n2	grounds	ground	0
and	and	cc	and	and	0
rules	rules	n2	rules	rule	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
fixt	fixt	vvn	fixed	fix	0
&	&	cc	&	and	0
certeine	certeine	j	certain	certain	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
humaine	humaine	j	human	human	0
acts	acts	n2	acts	act	0
&	&	cc	&	and	0
accidents	accidents	n2	accidents	accident	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
perpetuall	perpetuall	j	perpetual	perpetual	0
motion	motion	n1	motion	motion	0
&	&	cc	&	and	0
mutation	mutation	n1	mutation	mutation	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
wee	wee	pns12	we	we	0
may	may	vmb	may	may	0
truly	truly	av-j	truly	true	0
say	say	vvi	say	say	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
honor	honor	n1	honour	honour	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
not	not	xx	not	not	0
∣	∣	sy	∣	∣	0
withstanding	withstanding	vvg	withstanding	withstand	0
that	that	cst	that	that	0
vulgar	vulgar	j	vulgar	vulgar	0
imputation	imputation	n1	imputation	imputation	0
of	of	pp-f	of	of	0
incerteinty	incerteinty	n1	incerteinty	incerteinty	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Iudgement	Iudgement	n1	Judgement	judgement	0
&	&	cc	&	and	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
certeine	certeine	j	certain	certain	0
then	then	cs	then	than	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
humane	humane	j	humane	humane	0
lawe	lawe	n1	law	law	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
:	:	:	:	:	0
As	As	c-acp	As	as	0
well	well	av	well	well	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
groundes	groundes	n2	grounds	ground	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
common	common	j	common	common	0
lawe	lawe	n1	law	law	0
haue	haue	vhb	have	have	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
beene	beene	vbn	been	be	0
laid	laid	vvn	laid	lay	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
deepe	deepe	j-jn	deep	deep	0
wisdome	wisdome	n1	wisdom	wisdom	0
,	,	,	,	,	0
policie	policie	n1	policy	policy	0
,	,	,	,	,	0
&	&	cc	&	and	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
uidence	uidence	n1	uidence	uidence	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
prouide	prouide	vvi	provide	provide	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
&	&	cc	&	and	0
meete	meete	vvi	meet	meet	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
almost	almost	av	almost	almost	0
all	all	d	all	all	0
cases	cases	n2	cases	case	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
possibly	possibly	av-j	possibly	possible	0
fall	fall	vvi	fallen	fall	0
out	out	av	out	out	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
common-wealth	common-wealth	n1	commonwealth	commonwealth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
because	because	c-acp	because	because	0
those	those	d	those	those	0
groundes	groundes	n2	grounds	ground	0
are	are	vbr	are	be	0
so	so	av	so	so	0
plaine	plaine	j	plain	plain	0
,	,	,	,	,	0
&	&	cc	&	and	0
so	so	av	so	so	0
cleare	cleare	j	clear	clear	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
the	the	dt	the	the	0
professors	professors	n2	professors	professor	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
lawe	lawe	n1	law	law	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
needefull	needefull	j	needful	needful	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
so	so	av	so	so	0
many	many	d	many	many	0
glosses	glosses	n2	glosses	gloss	0
&	&	cc	&	and	0
interpretations	interpretations	n2	interpretations	interpretation	0
therevppon	therevppon	av	thereupon	thereupon	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
other	other	j-jn	other	other	0
lawes	lawes	n2	laws	law	0
are	are	vbr	are	be	0
perplexed	perplexed	vvn	perplexed	perplex	0
&	&	cc	&	and	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
founded	founded	vvn	founded	found	0
withall	withall	av	withal	withal	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
glosses	glosses	n2	glosses	gloss	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
doth	doth	vdz	does	do	0
well	well	av	well	well	0
obserue	obserue	vvi	observe	observe	0
,	,	,	,	,	0
do	do	vdb	do	do	0
encrease	encrease	vvi	increase	increase	0
doubt	doubt	n1	doubt	doubt	0
and	and	cc	and	and	0
ignorance	ignorance	n1	ignorance	ignorance	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Arts	Arts	n2	Arts	art	0
and	and	cc	and	and	0
Sciences	Sciences	n2	Sciences	science	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
Ciuilians	Ciuilians	n2-jn	Civilians	civilian	0
themselues	themselues	px32	themselves	themselves	0
confesse	confesse	vvi	confess	confess	0
,	,	,	,	,	0
that	that	cst	that	that	0
their	their	po32	their	their	0
lawe	lawe	n1	law	law	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
sea	sea	n1	sea	sea	0
full	full	j	full	full	0
of	of	pp-f	of	of	0
waues	waues	n2	waves	wave	0
,	,	,	,	,	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
whereof	whereof	c-crq	whereof	whereof	0
being	being	vbg	being	be	0
digested	digested	vvn	digested	digest	0
into	into	p-acp	into	into	0
so	so	av	so	so	0
many	many	d	many	many	0
volumes	volumes	n2	volumes	volume	0
,	,	,	,	,	0
&	&	cc	&	and	0
so	so	av	so	so	0
many	many	d	many	many	0
Doctors	Doctors	ng1	Doctors	doctor	0
interpreting	interpreting	n-vvg	interpreting	interpret	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
,	,	,	,	,	0
&	&	cc	&	and	0
twise	twise	av	twice	twice	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
more	more	av-dc	more	more	0
Commenting	Commenting	vvg	Commenting	comment	0
vppon	vppon	p-acp	upon	upon	0
their	their	po32	their	their	0
interpretations	interpretations	n2	interpretations	interpretation	0
,	,	,	,	,	0
&	&	cc	&	and	0
so	so	av	so	so	0
glosse	glosse	n1	gloss	gloss	0
vppon	vppon	p-acp	upon	upon	0
glosse	glosse	n1	gloss	gloss	0
,	,	,	,	,	0
&	&	cc	&	and	0
booke	booke	n1	book	book	0
vppon	vppon	p-acp	upon	upon	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
&	&	cc	&	and	0
euery	euery	d	every	every	0
Doctors	Doctors	ng1	Doctors	doctor	0
opinion	opinion	n1	opinion	opinion	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
good	good	j	good	good	0
authority	authority	n1	authority	authority	0
fitt	fitt	j	fit	fit	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
cited	cited	vvn	cited	cite	0
&	&	cc	&	and	0
vouched	vouched	vvn	vouched	vouch	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
,	,	,	,	,	0
must	must	vmb	must	must	0
needes	needes	av	needs	needs	0
breed	breed	vvi	breed	breed	0
distraction	distraction	n1	distraction	distraction	0
of	of	pp-f	of	of	0
opinions	opinions	n2	opinions	opinion	0
&	&	cc	&	and	0
vncerteinty	vncerteinty	n1	uncertainty	uncertainty	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
lawe	lawe	n1	law	law	0
.	.	.	.	.	1
The	The	dt	The	the	0
like	like	j	like	like	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Canon	Canon	n1	Canon	canon	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
albeit	albeit	cs	albeit	albeit	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
thereof	thereof	av	thereof	thereof	0
bee	bee	vbi	be	be	0
scarce	scarce	av-j	scarce	scarce	0
foure	foure	crd	foure	four	0
hundred	hundred	crd	hundred	hundred	0
yeares	yeares	n2	years	year	0
old	old	j	old	old	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
professors	professors	n2	professors	professor	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
lawe	lawe	n1	law	law	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
euer	euer	av	ever	ever	0
yet	yet	av	yet	yet	0
hath	hath	vhz	hath	have	0
