NOBLES	NOBLES	np1	NOBLES	Nobles	0
∣	∣	sy	∣	∣	0
ence	ence	n1	ence	ence	0
that	that	cst	that	that	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
many	many	d	many	many	0
times	times	n2	times	time	0
happen	happen	vvi	happen	happen	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
littlenes	littlenes	n1	littleness	littleness	0
and	and	cc	and	and	0
nicenes	nicenes	n1	niceness	niceness	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
differences	differences	n2	differences	difference	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
amisse	amisse	av	amiss	amiss	0
to	to	pc-acp	to	to	0
laie	laie	vvi	lay	lay	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
differings	differings	n2	differings	differing	0
that	that	cst	that	that	0
antiquitie	antiquitie	n1	antiquity	antiquity	0
vsed	vsed	vvd	used	use	0
,	,	,	,	,	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
comparing	comparing	vvg	comparing	compare	0
them	them	pno32	them	they	0
togither	togither	av	together	together	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
discerne	discerne	vvi	discern	discern	0
the	the	dt	the	the	0
great	great	j	great	great	0
wisedome	wisedome	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
ance	ance	n1	ance	ance	0
∣	∣	sy	∣	∣	0
stors	stors	n2	stors	stor	0
and	and	cc	and	and	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
imperfections	imperfections	n2	imperfections	imperfection	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
point	point	n1	point	point	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
due	due	j-jn	due	due	0
consideration	consideration	n1	consideration	consideration	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
done	done	vdn	done	do	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
by	by	p-acp	by	by	0
changing	changing	vvg	changing	change	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
uise	uise	n1	uise	uise	0
borne	borne	vvn	born	bear	0
into	into	p-acp	into	into	0
other	other	j-jn	other	other	0
colors	colors	n2	colours	color	0
onely	onely	av-j	only	only	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
that	that	d	that	that	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
suf	suf	uh	suf	suf	0
∣	∣	sy	∣	∣	0
fice	fice	n1	fice	fice	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
leaders	leaders	n2	leaders	leader	0
(	(	(	(	(	0
manie	manie	d	many	many	0
times	times	n2	times	time	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
house	house	n1	house	house	0
)	)	)	)	)	0
then	then	av	then	then	0
were	were	vbdr	were	be	0
they	they	pns32	they	they	0
forced	forced	vvn	forced	force	0
to	to	pc-acp	to	to	0
varie	varie	vvi	vary	vary	0
their	their	po32	their	their	0
markes	markes	n2	marks	mark	0
by	by	p-acp	by	by	0
adding	adding	vvg	adding	add	0
of	of	pp-f	of	of	0
either	either	d	either	either	0
bars	bars	n2	bars	bar	0
,	,	,	,	,	0
bends	bends	vvz	bends	bend	0
,	,	,	,	,	0
cheurons	cheurons	n2	chevrons	chevron	0
,	,	,	,	,	0
cheefes	cheefes	n2-jn	chiefs	chief	0
,	,	,	,	,	0
quarters	quarters	n2	quarters	quarter	0
,	,	,	,	,	0
borders	borders	n2	borders	border	0
,	,	,	,	,	0
labels	labels	n2	labels	label	0
,	,	,	,	,	0
losinges	losinges	n2-vvg	losings	losing	0
,	,	,	,	,	0
or	or	cc	or	or	0
such	such	d	such	such	0
like	like	av-j	like	like	0
,	,	,	,	,	0
and	and	cc	and	and	0
verie	verie	av	very	very	0
seldome	seldome	av	seldom	seldom	0
should	should	vmd	should	shall	0
you	you	pn22	you	you	0
see	see	vvi	see	see	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
times	times	n2	times	time	0
cressant	cressant	n1	crescent	crescent	0
,	,	,	,	,	0
mollet	mollet	n1	mollet	mollet	0
,	,	,	,	,	0
or	or	cc	or	or	0
such	such	d	such	such	0
like	like	av-j	like	like	0
small	small	j	small	small	0
little	little	j	little	little	0
thing	thing	n1	thing	thing	0
borne	borne	vvn	born	bear	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
difference	difference	n1	difference	difference	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
anie	anie	d	any	any	0
did	did	vdd	did	do	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
same	same	d	same	same	0
made	made	vvd	made	make	0
so	so	av	so	so	0
large	large	j	large	large	0
and	and	cc	and	and	0
faire	faire	j	fair	fair	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
the	the	dt	the	the	0
deuise	deuise	n1	devise	device	0
which	which	r-crq	which	which	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
shielde	shielde	n1	shield	shield	0
or	or	cc	or	or	0
banner	banner	n1	banner	banner	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
proofe	proofe	n1	proof	proof	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
giue	giue	vvi	give	give	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
example	example	n1	example	example	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
house	house	n1	house	house	0
onelie	onelie	av-j	only	only	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
better	better	jc	better	better	0
information	information	n1	information	information	0
(	(	(	(	(	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
of	of	pp-f	of	of	0
manie	manie	d	many	many	0
others	others	n2-jn	others	other	0
)	)	)	)	)	0
namelie	namelie	av	namely	namely	0
,	,	,	,	,	0
that	that	cst	that	that	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bassets	Bassets	n2	Bassets	basset	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
indeed	indeed	av	indeed	indeed	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
iudgement	iudgement	n1	judgement	judgement	0
)	)	)	)	)	0
varied	varied	j-vvn	varied	vary	0
their	their	po32	their	their	0
markes	markes	n2	marks	mark	0
of	of	pp-f	of	of	0
honor	honor	n1	honour	honour	0
verie	verie	av	very	very	0
finelie	finelie	av-j	finely	fine	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
vpon	vpon	p-acp	upon	upon	0
good	good	j	good	good	0
respect	respect	n1	respect	respect	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
Ralph	Ralph	np1	Ralph	Ralph	0
Basset	Basset	np1	Basset	Basset	0
(	(	(	(	(	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Thurstine	Thurstine	np1	Thurstine	Thurstine	0
who	who	r-crq	who	who	0
came	came	vvd	came	come	0
in	in	p-acp	in	in	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Conquerour	Conquerour	n1	Conqueror	conqueror	0
)	)	)	)	)	0
which	which	q-crq	which	which	0
Ralph	Ralph	np1	Ralph	Ralph	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
it	it	pn31	it	it	0
said	said	vvd	said	say	0
)	)	)	)	)	0
deuised	deuised	vvd	devised	devise	0
the	the	dt	the	the	0
Lawe	Lawe	n1	Law	law	0
of	of	pp-f	of	of	0
Franke	Franke	np1	Franke	Frank	0
pledge	pledge	n1	pledge	pledge	0
,	,	,	,	,	0
and	and	cc	and	and	0
manie	manie	d	many	many	0
other	other	j-jn	other	other	0
good	good	j	good	good	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
being	being	vbg	being	be	0
Iusticiarius	Iusticiarius	np1	Iusticiarius	Iusticiarius	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
gliae	gliae	fw-la	gliae	gliae	0
,	,	,	,	,	0
hauing	hauing	vhg	having	have	0
fower	fower	crd	fower	four	0
sonnes	sonnes	n2	sons	son	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
wit	wit	vvi	wit	wit	0
,	,	,	,	,	0
Thur	Thur	zz	Thur	thur	0
∣	∣	sy	∣	∣	0
stine	stine	n1	stine	stine	0
,	,	,	,	,	0
Thomas	Thomas	np1	Thomas	Thomas	0
,	,	,	,	,	0
Richard	Richard	np1	Richard	Richard	0
,	,	,	,	,	0
and	and	cc	and	and	0
Nicholas	Nicholas	np1	Nicholas	Nicholas	0
,	,	,	,	,	0
the	the	dt	the	the	0
first	first	ord	first	first	0
and	and	cc	and	and	0
last	last	ord	last	last	0
both	both	d	both	both	0
failing	failing	vvg	failing	fail	0
,	,	,	,	,	0
the	the	dt	the	the	0
issue	issue	n1	issue	issue	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
one	one	crd	one	one	0
being	being	vbg	being	be	0
extinct	extinct	j	extinct	extinct	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
ouerthrowne	ouerthrowne	vvn	overthrown	overthrow	0
by	by	p-acp	by	by	0
standing	standing	vvg	standing	stand	0
against	against	p-acp	against	against	0
king	king	n1	king	king	0
Henrie	Henrie	np1	Henrie	Henry	0
the	the	dt	the	the	0
second	second	ord	second	second	0
with	with	p-acp	with	with	0
king	king	n1	king	king	0
Steuen	Steuen	np1	Steuen	Steven	0
:	:	:	:	:	0
The	The	dt	The	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Thomas	Thomas	np1	Thomas	Thomas	0
went	went	vvd	went	go	0
away	away	av	away	away	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
ancestors	ancestors	n2	ancestors	ancestor	0
marke	marke	vvb	mark	mark	0
without	without	p-acp	without	without	0
distinction	distinction	n1	distinction	distinction	0
(	(	(	(	(	0
being	being	vbg	being	be	0
vndie	vndie	j	vndie	vndie	0
golde	golde	n1	gold	gold	0
and	and	cc	and	and	0
red	red	j-jn	read	red	0
.	.	.	.	.	0
)	)	)	)	)	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
sonnes	sonnes	n2	sons	son	0
of	of	pp-f	of	of	0
Richard	Richard	np1	Richard	Richard	0
Basset	Basset	np1	Basset	Basset	0
being	being	vbg	being	be	0
aduanced	aduanced	vvd	advanced	advance	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
mother	mother	n1	mother	mother	0
Mauld	Mauld	np1	Mauld	Mauld	0
,	,	,	,	,	0
the	the	dt	the	the	0
daughter	daughter	n1	daughter	daughter	0
and	and	cc	and	and	0
heire	heire	n1	heir	heir	0
of	of	pp-f	of	of	0
Sir	Sir	n1	Sir	sir	0
Geffrey	Geffrey	np1	Geffrey	Geffrey	0
Ry	Ry	zz	Ry	ry	0
∣	∣	sy	∣	∣	0
dell	dell	n1	dell	dell	0
knight	knight	n1	knight	knight	0
,	,	,	,	,	0
varied	varied	vvn	varied	vary	0
the	the	dt	the	the	0
markes	markes	n2	marks	mark	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Geffrey	Geffrey	np1	Geffrey	Geffrey	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
manner	manner	n1	manner	manner	0
:	:	:	:	:	0
first	first	ord	first	first	0
,	,	,	,	,	0
Gef	Gef	n1	Gef	gef	0
∣	∣	sy	∣	∣	0
frey	frey	n1	frey	frey	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
Witering	Witering	vvg	Witering	witer	0
the	the	dt	the	the	0
eldest	eldest	js-jn	eldest	elder	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Richard	Richard	np1	Richard	Richard	0
Basset	Basset	np1	Basset	Basset	0
and	and	cc	and	and	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Mauld	Mauld	np1	Mauld	Mauld	0
,	,	,	,	,	0
(	(	(	(	(	0
surnaming	surnaming	j	surnaming	surnaming	0
himselfe	himselfe	px31	himself	himself	0
Rydell	Rydell	np1	Rydell	Rydell	0
)	)	)	)	)	0
the	the	dt	the	the	0
proge	proge	n1	proge	proge	0
∣	∣	sy	∣	∣	0
nie	nie	av-j	nigh	nigh	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
bare	bare	vvd	bore	bear	0
golde	golde	n1	gold	gold	0
three	three	crd	three	three	0
pals	pals	n2	pals	pal	0
red	red	vvn	read	read	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
scarffe	scarffe	n1	scarffe	scarffe	0
or	or	cc	or	or	0
bende	bende	vvi	bend	bend	0
of	of	a-acp	of	off	0
blewe	blewe	vvd	blew	blow	0
ouer	ouer	p-acp	over	over	0
all	all	d	all	all	0
.	.	.	.	.	1
Ralph	Ralph	np1	Ralph	Ralph	0
Basset	Basset	np1	Basset	Basset	0
the	the	dt	the	the	0
eldest	eldest	js-jn	eldest	elder	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Richard	Richard	np1	Richard	Richard	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Richard	Richard	np1	Richard	Richard	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
second	second	ord	second	second	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Richard	Richard	np1	Richard	Richard	0
and	and	cc	and	and	0
Mauld	Mauld	np1	Mauld	Mauld	0
Rydell	Rydell	np1	Rydell	Rydell	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
his	his	po31	his	his	0
mother	mother	n1	mother	mother	0
gaue	gaue	vvd	gave	give	0
the	the	dt	the	the	0
Baronie	Baronie	n1	Barony	barony	0
of	of	pp-f	of	of	0
Wel	Wel	av	Well	well	0
∣	∣	sy	∣	∣	0
don	don	n1	dONE	don	0
,	,	,	,	,	0
bare	bare	j	bore	bare	0
gold	gold	n1	gold	gold	0
three	three	crd	three	three	0
pals	pals	n2	pals	pal	0
red	red	vvn	read	read	0
,	,	,	,	,	0
a	a	dt	a	a	0
bor	bor	uh	bor	bour	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
of	of	pp-f	of	of	0
steele	steele	n1	steel	steel	0
studded	studded	vvn	studded	stud	0
with	with	p-acp	with	with	0
gold	gold	n1	gold	gold	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
passing	passing	j	passing	passing	0
the	the	dt	the	the	0
same	same	d	same	same	0
about	about	a-acp	about	about	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
Ralph	Ralph	np1	Ralph	Ralph	0
Basset	Basset	np1	Basset	Basset	0
,	,	,	,	,	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Ralph	Ralph	np1	Ralph	Ralph	0
,	,	,	,	,	0
third	third	ord	third	three	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Richard	Richard	np1	Richard	Richard	0
Basset	Basset	np1	Basset	Basset	0
&	&	cc	&	and	0
Mauld	Mauld	np1	Mauld	Mauld	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
Richard	Richard	np1	Richard	Richard	0
gaue	gaue	vvd	gave	give	0
the	the	dt	the	the	0
Ba	Ba	uh	Ba	ba	0
∣	∣	sy	∣	∣	0
ronie	ronie	n1	ronie	ronie	0
of	of	pp-f	of	of	0
Drayton	Drayton	np1	Drayton	Drayton	0
in	in	p-acp	in	in	0
Staffordshire	Staffordshire	np1	Staffordshire	Staffordshire	0
,	,	,	,	,	0
bare	bare	j	bore	bare	0
gold	gold	n1	gold	gold	0
three	three	crd	three	three	0
pals	pals	n2	pals	pal	0
red	red	vvn	read	read	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
quarter	quarter	n1	quarter	quarter	0
of	of	pp-f	of	of	0
Brittain	Brittain	np1	Brittain	Britain	0
.	.	.	.	.	1
And	And	cc	And	and	0
Roger	Roger	np1	Roger	Roger	0
Basset	Basset	np1	Basset	Basset	0
of	of	pp-f	of	of	0
Warwickshire	Warwickshire	np1	Warwickshire	Warwickshire	0
va	va	uh	vam	va	0
∣	∣	sy	∣	∣	0
ried	ried	zz	ried	ried	0
from	from	p-acp	from	from	0
Drayton	Drayton	np1	Drayton	Drayton	0
,	,	,	,	,	0
changing	changing	vvg	changing	change	0
the	the	dt	the	the	0
pals	pals	n2	pals	pal	0
into	into	p-acp	into	into	0
blacke	blacke	j-jn	black	black	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
Ralph	Ralph	np1	Ralph	Ralph	0
Basset	Basset	np1	Basset	Basset	0
(	(	(	(	(	0
descended	descended	vvn	descended	descend	0
from	from	p-acp	from	from	0
Willi	Willi	np1	Willi	Willi	0
∣	∣	sy	∣	∣	0
liam	liam	fw-la	liam	liam	0
Basset	Basset	np1	Basset	Basset	0
Baron	Baron	n1	Baron	baron	0
of	of	pp-f	of	of	0
Sapcote	Sapcote	np1	Sapcote	Sapcote	0
in	in	p-acp	in	in	0
Leice	Leice	n1	Leice	leice	0
∣	∣	sy	∣	∣	0
stershire	stershire	vvb	stershire	stershire	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
William	William	np1	William	William	0
was	was	vbds	was	be	0
Iustice	Iustice	n1	Justice	justice	0
in	in	p-acp	in	in	0
Itinere	Itinere	fw-la	Itinere	itinere	0
,	,	,	,	,	0
and	and	cc	and	and	0
yoongest	yoongest	js	youngest	young	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Richard	Richard	np1	Richard	Richard	0
Basset	Basset	np1	Basset	Basset	0
and	and	cc	and	and	0
Mauld	Mauld	np1	Mauld	Mauld	0
Rydell	Rydell	np1	Rydell	Rydell	0
his	his	po31	his	his	0
wife	wife	n1	wife	wife	0
)	)	)	)	)	0
(	(	(	(	(	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
no	no	dx	no	no	0
aduancement	aduancement	n1	advancement	advancement	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Rydell	Rydell	np1	Rydell	Rydell	0
)	)	)	)	)	0
detained	detained	vvd	detained	detain	0
vndie	vndie	j	vndie	vndie	0
the	the	dt	the	the	0
deuise	deuise	n1	devise	device	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bassets	Bassets	n2	Bassets	basset	0
,	,	,	,	,	0
and	and	cc	and	and	0
onelie	onelie	av-j	only	only	0
changed	changed	vvd	changed	change	0
the	the	dt	the	the	0
colors	colors	n2	colours	color	0
thereof	thereof	av	thereof	thereof	0
into	into	p-acp	into	into	0
siluer	siluer	n1	silver	silver	0
and	and	cc	and	and	0
blacke	blacke	j-jn	black	black	0
:	:	:	:	:	0
And	And	cc	And	and	0
Sir	Sir	n1	Sir	sir	0
Ralph	Ralph	np1	Ralph	Ralph	0
Basset	Basset	np1	Basset	Basset	0
of	of	pp-f	of	of	0
Chedle	Chedle	np1	Chedle	Chedle	0
knight	knight	n1	knight	knight	0
(	(	(	(	(	0
a	a	dt	a	a	0
yoonger	yoonger	jc	younger	young	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
Sapcote	Sapcote	np1	Sapcote	Sapcote	0
)	)	)	)	)	0
varied	varied	vvn	varied	vary	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
house	house	n1	house	house	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
adding	adding	vvg	adding	add	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
uise	uise	n1	uise	uise	0
of	of	pp-f	of	of	0
waues	waues	n2	waves	wave	0
,	,	,	,	,	0
a	a	dt	a	a	0
red	red	j-jn	read	red	0
Labell	Labell	n1	Label	label	0
,	,	,	,	,	0
whereunto	whereunto	c-crq	whereunto	whereunto	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
forced	forced	vvn	forced	force	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
the	the	dt	the	the	0
progenie	progenie	n1	progeny	progeny	0
of	of	pp-f	of	of	0
Thomas	Thomas	np1	Thomas	Thomas	0
Basset	Basset	np1	Basset	Basset	0
had	had	vhd	had	have	0
manie	manie	d	many	many	0
waies	waies	n2	ways	way	0
va	va	fw-fr	va	va	0
∣	∣	sy	∣	∣	0
ried	ried	zz	ried	ried	0
the	the	dt	the	the	0
saide	saide	j-vvn	said	say	0
vndie	vndie	n1	vndie	vndie	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
changing	changing	vvg	changing	change	0
the	the	dt	the	the	0
color	color	n1	colour	colour	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
Iohn	Iohn	np1	Iohn	John	0
Basset	Basset	np1	Basset	Basset	0
of	of	pp-f	of	of	0
North	North	n1	North	north	0
Luffenham	Luffenham	np1	Luffenham	Luffenham	0
in	in	p-acp	in	in	0
Rutlandshire	Rutlandshire	np1	Rutlandshire	Rutlandshire	0
bare	bare	vvd	bore	bear	0
it	it	pn31	it	it	0
,	,	,	,	,	0
varied	varied	vvn	varied	vary	0
into	into	p-acp	into	into	0
white	white	j-jn	white	white	0
and	and	cc	and	and	0
red	red	j-jn	read	red	0
:	:	:	:	:	0
And	And	cc	And	and	0
Allen	Allen	np1	Allen	Allen	0
Basset	Basset	np1	Basset	Basset	0
Baron	Baron	n1	Baron	baron	0
of	of	pp-f	of	of	0
Wicombe	Wicombe	np1	Wicombe	Wicombe	0
,	,	,	,	,	0
differed	differed	vvd	differed	differ	0
this	this	d	this	this	0
deuise	deuise	n1	devise	device	0
of	of	pp-f	of	of	0
vndie	vndie	j	vndie	vndie	0
into	into	p-acp	into	into	0
white	white	j-jn	white	white	0
and	and	cc	and	and	0
blew	blew	j-jn	blue	blue	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
Sanfords	Sanfords	np1	Sanfords	Sanfords	0
des	des	fw-fr	des	des	0
∣	∣	sy	∣	∣	0
cending	cending	vvg	cending	cend	0
assumed	assumed	vvn	assumed	assume	0
the	the	pno32	thee	they	0
same	same	d	same	same	0
marke	marke	n1	mark	mark	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
Browning	Browning	np1	Browning	Browning	0
beareth	beareth	vvz	bears	bear	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
being	being	vbg	being	be	0
des	des	fw-fr	des	des	0
∣	∣	sy	∣	∣	0
cended	cended	vvn	cended	cend	0
from	from	p-acp	from	from	0
an	an	dt	and	a	0
heire	heire	n1	heir	heir	0
of	of	pp-f	of	of	0
Sanfords	Sanfords	np1	Sanfords	Sanfords	0
.	.	.	.	.	1
The	The	dt	The	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
Chedle	Chedle	n1	Chedle	chedle	0
yet	yet	av	yet	yet	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
diui	diui	fw-la	diui	diui	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
into	into	p-acp	into	into	0
two	two	crd	two	two	0
branches	branches	n2	branches	branch	0
,	,	,	,	,	0
Iohn	Iohn	np1	Iohn	John	0
Basset	Basset	np1	Basset	Basset	0
of	of	pp-f	of	of	0
new	new	j	new	new	0
place	place	n1	place	place	0
(	(	(	(	(	0
being	being	vbg	being	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yoon	yoon	n1	yoon	yoon	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
house	house	n1	house	house	0
)	)	)	)	)	0
left	left	vvd	left	leave	0
the	the	dt	the	the	0
Labell	Labell	n1	Label	label	0
,	,	,	,	,	0
and	and	cc	and	and	0
charged	charged	vvd	charged	charge	0
the	the	dt	the	the	0
blacke	blacke	j-jn	black	black	0
vnds	vnds	n2	vnds	vnd	0
with	with	p-acp	with	with	0
manie	manie	d	many	many	0
besants	besants	n2	besants	besant	0
dispersed	dispersed	vvd	dispersed	disperse	0
all	all	d	all	all	0
ouer	ouer	p-acp	over	over	0
them	them	pno32	them	they	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
after	after	p-acp	after	after	0
all	all	d	all	all	0
this	this	d	this	this	0
(	(	(	(	(	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
king	king	n1	king	king	0
Edward	Edward	np1	Edward	Edward	0
the	the	dt	the	the	0
third	third	ord	third	three	0
)	)	)	)	)	0
the	the	dt	the	the	0
line	line	n1	line	line	0
of	of	pp-f	of	of	0
Ralph	Ralph	np1	Ralph	Ralph	0
Basset	Basset	np1	Basset	Basset	0
of	of	pp-f	of	of	0
Chedle	Chedle	np1	Chedle	Chedle	0
being	being	vbg	being	be	0
extinguished	extinguished	vvn	extinguished	extinguish	0
:	:	:	:	:	0
Simon	Simon	np1	Simon	Simon	0
Basset	Basset	np1	Basset	Basset	0
Baron	Baron	n1	Baron	baron	0
of	of	pp-f	of	of	0
Sapcote	Sapcote	np1	Sapcote	Sapcote	0
(	(	(	(	(	0
descen	descen	n1	descend	descent	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
forenamed	forenamed	j-vvn	forenamed	forename	0
William	William	np1	William	William	0
)	)	)	)	)	0
and	and	cc	and	and	0
sir	sir	n1	sir	sir	0
Iohn	Iohn	np1	Iohn	John	0
Basset	Basset	np1	Basset	Basset	0
of	of	pp-f	of	of	0
Blore	Blore	np1	Blore	Blore	0
knight	knight	n1	knight	knight	0
,	,	,	,	,	0
(	(	(	(	(	0
heire	heire	n1	heir	heir	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
aboue	aboue	a-acp	above	above	0
named	named	vvd	nam	name	0
Iohn	Iohn	np1	Iohn	John	0
Basset	Basset	np1	Basset	Basset	0
of	of	pp-f	of	of	0
new	new	j	new	new	0
place	place	n1	place	place	0
)	)	)	)	)	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
(	(	(	(	(	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
why	why	c-crq	why	why	0
)	)	)	)	)	0
at	at	p-acp	at	at	0
one	one	crd	one	one	0
instant	instant	n-jn	instant	instant	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
